set_no,name,theme_group,theme,subtheme,year,dimensions,weight,piece_cnt,minifig_cnt,inventory_url,minifig_url,store_price,current_price,rating_value,rating_votes,tags,set_type,packaging,notes
4898-1,Coast Guard Boat,Modern day,City,Coast Guard,2008,,,35,1,/inventories/4898-1,/minifigs/inset-4898-1,,"New: $23, Used: $5",5.0,2,"Polybag, Boat, Speedboat",Normal,Polybag,"[PL] Available with kids' magazine ""Swiat Przygod z Hugo"". "
4900-1,Fire Helicopter,Modern day,City,Fire,2008,,,34,1,/inventories/4900-1,/minifigs/inset-4900-1,,"New: $5, Used: $3",4.0,7,"Polybag, Aircraft, Helicopter, Fire, Microlight",Normal,Polybag,"[US] Sold at Target.[NL] Available at Gamma stores in the Netherlands with a 50 Euro purchase during October 2011. Also sold separately.[BE/NL] Available free as part of a promotion from Kruidvat, a chain store in Belgium and the Netherlands during November 2011.[DE] Part of a Birthday Club promotion at Vedes.Re-released in 2010 and 2011; the minifigure has dark-grey legs."
4993-1,Cool Convertible,Model making,Creator,,2008,48 x 28.8 x 7.2 cm (18.9 x 11.3 x 2.8 in),1.35Kg (2.97 lb),648,0,/inventories/4993-1,,"£39.99, $49.99","New: $100, Used: $45",4.7,6,"Truck, Car, Multibuild, Convertible",Normal,Box,
4994-1,Fierce Creatures,Model making,Creator,,2008,28.8 x 19.2 x 4.8 cm (11.3 x 7.6 x 1.9 in),0.28Kg (0.62 lb),193,0,/inventories/4994-1,,"£8.79, $12.99","New: $38, Used: $12",4.3,4,"Multibuild, Spider, Snake, Insect",Normal,Box,
4995-1,Cargo Copter,Model making,Creator,,2008,28.8 x 28.8 x 6 cm (11.3 x 11.3 x 2.4 in),0.6Kg (1.32 lb),272,0,/inventories/4995-1,,"£15.65, $19.99","New: $28, Used: $17",4.4,7,"Helicopter, Electric, Multibuild, Airplane, Speedboat",Normal,Box,
4996-1,Beach House,Model making,Creator,,2008,38.4 x 28.8 x 7.2 cm (15.1 x 11.3 x 2.8 in),1.13Kg (2.49 lb),522,0,/inventories/4996-1,,"£24.99, $34.99","New: $78, Used: $36",4.7,33,"House, Baseplate, Multibuild, Beach, Bbq",Normal,Box,
4997-1,Transport Ferry,Model making,Creator,,2008,57.6 x 38.4 x 9.6 cm (22.7 x 15.1 x 3.8 in),2.24Kg (4.93 lb),1279,0,/inventories/4997-1,,"£51.85, $69.99","New: $162, Used: $89",5.0,13,"Aircraft, Truck, Microscale, Car, Boat, Multibuild, Trailer, Hovercraft, Camper, Ferry",Normal,Box,
4998-1,Stegosaurus,Model making,Creator,,2008,48 x 28.8 x 7.2 cm (18.9 x 11.3 x 2.8 in),1.34Kg (2.95 lb),731,0,/inventories/4998-1,,"£36.19, $49.99","New: $140, Used: $57",4.3,3,"Multibuild, Dinosaur, Pterodactyl, Stegosaurus",Normal,Box,
4999-1,Vestas Wind Turbine,Model making,Creator Expert,Vestas,2008,,,815,3,/inventories/4999-1,/minifigs/inset-4999-1,,"New: $351, Used: $233",5.0,4,"House, Baseplate, Dog, Electric, Van, Windmill",Normal,Box,Limited edition set released in conjunction with Vestas.Re-released as 10268-1 
5372-1,Skeleton Chariot,Historical,Castle,Fantasy Era,2008,,,20,0,/inventories/5372-1,,,"New: Not known, Used: Not known",5.0,1review,"Cart, Skeletons",Normal,,
5373-1,Knight & Catapult,Historical,Castle,Fantasy Era,2008,,,21,0,/inventories/5373-1,,,"New: Not known, Used: Not known",,,"Unreleased, Catapult",Normal,,"This set was not released, it appeared as digital instructions at LEGO.com only."
5380-2,Large Brick Box - Green Plate Version,Pre-school,Duplo,,2008,,,71,1,,/minifigs/inset-5380-2,,"New: Not known, Used: Not known",,,,Normal,Tub,
5522-1,Golden Anniversary Set,Basic,Bricks and More,,2008,48 x 28.8 x 7.2 cm (18.9 x 11.3 x 2.8 in),1.1Kg (2.42 lb),700,0,/inventories/5522-1,,"£19.99, $39.99","New: $45, Used: Not known",4.0,2,Anniversary Set,Normal,Box,
5543-1,Percy at the Sheds,Pre-school,Duplo,Thomas the Tank Engine,2008,28.8 x 28.8 x 9.6 cm (11.3 x 11.3 x 3.8 in),0.64Kg (1.41 lb),34,0,/inventories/5543-1,,"£17.59, $19.99","New: $30, Used: $25",,,"Steam Locomotive, Trackside Structure",Normal,Box,
5544-1,Thomas Starter Set,Pre-school,Duplo,Thomas the Tank Engine,2008,57.6 x 28.8 x 11.4 cm (22.7 x 11.3 x 4.5 in),1.66Kg (3.66 lb),82,1,/inventories/5544-1,/minifigs/inset-5544-1,"£39.99, $49.99","New: Not known, Used: $65",4.0,1review,Windmill,Normal,Box,
5572-1,LEGO DUPLO Build & Play,Pre-school,Duplo,,2008,,,100,1,/inventories/5572-1,/minifigs/inset-5572-1,"£29.35, $44.99","New: Not known, Used: Not known",,,,Normal,,Available again in 2010 as a yellow tub.Included in 66236-1 
5573-1,LEGO Build & Play,Basic,Bricks and More,,2008,,,643,1,/inventories/5573-1,/minifigs/inset-5573-1,"£29.35, $44.99","New: Not known, Used: Not known",3.5,2,,Normal,Tub,Available again in 2009 as a red tub.Included in 66237-1 66284-1 
5574-1,Basic Bricks,Basic,Bricks and More,,2008,,,280,0,/inventories/5574-1,,"£6.49, $12.99","New: $18, Used: $17",,,,Normal,Box,
5575-1,Basic Bricks - Medium,Pre-school,Duplo,,2008,,,45,0,/inventories/5575-1,,"£8.49, $14.99","New: $22, Used: Not known",,,,Normal,,Included in 66236-1 
5576-1,Basic Bricks - Medium,Basic,Bricks and More,,2008,,,378,0,/inventories/5576-1,,£8.29,"New: $25, Used: Not known",5.0,1review,,Normal,Box,Included in 66237-1 66284-1 
5577-1,Basic Bricks - Large,Pre-school,Duplo,,2008,,,65,0,/inventories/5577-1,,"£12.99, $16.99","New: Not known, Used: Not known",,,,Normal,,
5578-1,Basic Bricks - Large,Basic,Bricks and More,,2008,,,500,0,/inventories/5578-1,,"£12.99, $19.99","New: Not known, Used: Not known",,,,Normal,Box,
5582-1,Ultimate LEGO Town Building Set,Basic,Bricks and More,,2008,,,689,0,/inventories/5582-1,,"£24.49, $49.99","New: Not known, Used: Not known",,,"House, Car",Normal,Tub,Included in 66299-1 
5583-1,Fun with Wheels,Pre-school,Duplo,,2008,,,78,0,/inventories/5583-1,,"£18.59, $29.99","New: Not known, Used: Not known",,,,Normal,,
5584-1,Fun with Wheels,Basic,Bricks and More,,2008,,,650,0,/inventories/5584-1,,"£17.59, $29.99","New: Not known, Used: $22",,,"Aircraft, Helicopter, House, Car, 4X4, Convertible",Normal,Box,
5585-1,Pink Brick Box,Basic,Bricks and More,,2008,28.8 x 19.2 x 19.5 cm (11.3 x 7.6 x 7.7 in),0.59Kg (1.3 lb),216,0,/inventories/5585-1,,"£13.99, $19.99","New: $43, Used: $10",3.6,5,"Shop, Garden",Normal,Tub,
5593-1,Circus,Pre-school,Duplo,LEGO Ville,2008,,,61,3,/inventories/5593-1,/minifigs/inset-5593-1,"£39.99, $49.99","New: $113, Used: $50",,,"Horse, Monkey, Elephant, Circus, Swing, Lion",Normal,,
5596-1,Dino Birthday,Pre-school,Duplo,Dino,2008,,,9,0,/inventories/5596-1,,"£7.99, $12.99","New: $64, Used: $28",5.0,1review,"Dinosaur, Birthday",Normal,,
5597-1,Dino Trap,Pre-school,Duplo,Dino,2008,,,28,1,/inventories/5597-1,/minifigs/inset-5597-1,"£14.65, $24.99","New: $74, Used: $29",4.0,1review,Dinosaur,Normal,,
5598-1,Dino Valley,Pre-school,Duplo,Dino,2008,,,52,3,/inventories/5598-1,/minifigs/inset-5598-1,"£34.99, $49.99","New: $165, Used: $95",5.0,1review,"Dinosaur, Fish, Cave, Pteranodon, Triceratops, Prehistoric",Normal,,
5601-1,Fire Station,Pre-school,Duplo,LEGO Ville,2008,48 x 38.4 x 9.6 cm (18.9 x 15.1 x 3.8 in),1.36Kg (3 lb),72,3,/inventories/5601-1,/minifigs/inset-5601-1,"£49.99, $59.99","New: $84, Used: $44",4.0,1review,"Aircraft, Helicopter, Truck, Fire, Dog, Trailer, Slide",Normal,,
5602-1,Police Station,Pre-school,Duplo,LEGO Ville,2008,,,28,2,/inventories/5602-1,/minifigs/inset-5602-1,"£24.99, $39.99","New: $41, Used: $27",4.0,1review,"Police, Dog, Van",Normal,,Included in 66262-1 
5603-1,Fire Chief,Pre-school,Duplo,LEGO Ville,2008,14.4 x 14.4 x 6 cm (5.7 x 5.7 x 2.4 in),0.16Kg (0.35 lb),7,1,/inventories/5603-1,/minifigs/inset-5603-1,"£6.99, $8.99","New: $11, Used: $5",5.0,1review,Fire Car,Normal,,
5604-1,Supermarket,Pre-school,Duplo,LEGO Ville,2008,,,62,2,/inventories/5604-1,/minifigs/inset-5604-1,"£24.99, $39.99","New: $50, Used: $32",,,"Shop, Cart",Normal,,
5605-1,Tanker Truck,Pre-school,Duplo,LEGO Ville,2008,,,17,1,/inventories/5605-1,/minifigs/inset-5605-1,"£17.59, $24.99","New: $41, Used: $22",3.0,1review,Octan,Normal,,
5606-1,My First Train,Pre-school,Duplo,LEGO Ville,2008,,,10,1,/inventories/5606-1,/minifigs/inset-5606-1,"£9.99, $16.99","New: $20, Used: $10",,,"Elephant, Circus, Clown",Normal,,Included in 66320-1 
5607-1,Track Repair Train,Pre-school,Duplo,LEGO Ville,2008,,,16,1,/inventories/5607-1,/minifigs/inset-5607-1,"£14.65, $16.99","New: $44, Used: $28",,,Crane,Normal,,
5608-1,Train Starter Set,Pre-school,Duplo,LEGO Ville,2008,,,64,3,/inventories/5608-1,/minifigs/inset-5608-1,"£40.99, $59.99","New: $75, Used: $23",,,"Octan, Electric",Normal,,Included in 66361-1 66429-1 
5609-1,Deluxe Train Set,Pre-school,Duplo,LEGO Ville,2008,65.2 x 48 x 11.4 cm (25.7 x 18.9 x 4.5 in),3.39Kg (7.47 lb),116,3,/inventories/5609-1,/minifigs/inset-5609-1,"£81.99, $119.99","New: $153, Used: $76",,,"Truck, Octan, Electric, Crane, Tanker",Normal,,
5610-1,Builder,Modern day,City,Construction,2008,,,23,1,/inventories/5610-1,/minifigs/inset-5610-1,"£2.45, $3.49","New: $8, Used: $4",4.1,15,Construction,Normal,Box,Included in 66328-1 
5611-1,Public Works,Modern day,City,Traffic,2008,,,31,1,/inventories/5611-1,/minifigs/inset-5611-1,"£1.95, $3.49","New: $6, Used: $4",4.5,12,Service Vehicle,Normal,Box,
5612-1,Police Officer,Modern day,City,Police,2008,9.6 x 9.6 x 4.8 cm (3.8 x 3.8 x 1.9 in),0.03Kg (0.07 lb),21,1,/inventories/5612-1,/minifigs/inset-5612-1,"£2.49, $3.49","New: $6, Used: $3",4.4,20,"Police, Dog",Normal,Box,Included in 66328-1 
5613-1,Firefighter,Modern day,City,Fire,2008,9.6 x 9.6 x 4.8 cm (3.8 x 3.8 x 1.9 in),0.03Kg (0.07 lb),25,1,/inventories/5613-1,/minifigs/inset-5613-1,"£2.45, $3.49","New: $5, Used: $2",4.4,12,Fire,Normal,Box,Included in 66328-1 
5614-1,The Good Wizard,Historical,Castle,Fantasy Era,2008,,,16,1,/inventories/5614-1,/minifigs/inset-5614-1,£1.95,"New: $10, Used: $6",4.1,24,"Magic, Owl, Ashlar",Normal,Box,
5615-1,The Knight,Historical,Castle,Fantasy Era,2008,9.6 x 9.6 x 4.8 cm (3.8 x 3.8 x 1.9 in),0.03Kg (0.07 lb),21,1,/inventories/5615-1,/minifigs/inset-5615-1,"£1.99, $3.49","New: $9, Used: $6",4.4,25,Crown Knights,Normal,Box,
5616-1,Mini Robot,Action/Adventure,Space,Mars Mission,2008,9.6 x 9.6 x 4.8 cm (3.8 x 3.8 x 1.9 in),0.03Kg (0.07 lb),24,2,/inventories/5616-1,/minifigs/inset-5616-1,"£1.95, $3.49","New: $9, Used: $3",4.4,17,"Mech, Robot",Normal,Box,
5617-1,Alien Jet,Action/Adventure,Space,Mars Mission,2008,,,21,1,/inventories/5617-1,/minifigs/inset-5617-1,£1.95,"New: $7, Used: $4",3.8,9,Spaceship,Normal,Box,
5618-1,Troll Warrior,Historical,Castle,Fantasy Era,2008,9.6 x 9.6 x 4.8 cm (3.8 x 3.8 x 1.9 in),0.04Kg (0.09 lb),19,1,/inventories/5618-1,/minifigs/inset-5618-1,"£2.49, $3.49","New: $8, Used: $5",4.3,11,"Cart, Trolls, Rat",Normal,Box,
5619-1,Crystal Hawk,Action/Adventure,Space,Mars Mission,2008,9.6 x 9.6 x 4.8 cm (3.8 x 3.8 x 1.9 in),0.04Kg (0.09 lb),26,1,/inventories/5619-1,/minifigs/inset-5619-1,"£2.45, $3.49","New: $17, Used: $4",3.8,11,Spaceship,Normal,Box,
5620-1,Street Cleaner,Modern day,City,Construction,2008,9.6 x 9.6 x 4.8 cm (3.8 x 3.8 x 1.9 in),0.03Kg (0.07 lb),22,1,/inventories/5620-1,/minifigs/inset-5620-1,"£2.49, $3.49","New: $7, Used: $3",4.4,16,"Road Sweeper, Service Vehicle",Normal,Box,Included in 66330-1 
5621-1,Coast Guard Kayak,Modern day,City,Coast Guard,2008,9.6 x 9.6 x 4.8 cm (3.8 x 3.8 x 1.9 in),0.04Kg (0.09 lb),21,1,/inventories/5621-1,/minifigs/inset-5621-1,"£2.45, $3.49","New: $7, Used: $3",4.3,12,Kayak,Normal,Box,
5625-1,Police 4x4,Modern day,City,Police,2008,,,32,1,/inventories/5625-1,/minifigs/inset-5625-1,,"New: $4, Used: $1",5.0,1review,"Polybag, Police, 4X4",Normal,Polybag,[UK] Daily Mirror newspaper promotion October 2009.
5626-1,Coast Guard Bike,Modern day,City,Coast Guard,2008,,,13,1,/inventories/5626-1,/minifigs/inset-5626-1,,"New: $17, Used: $4",4.7,6,"Polybag, Motorcycle",Normal,Polybag,[UK] Set given away free with the Daily Mirror newspaper during October 2008. Promotion also in Ireland.
5627-1,Mini Dozer,Modern day,City,Construction,2008,,,23,1,/inventories/5627-1,/minifigs/inset-5627-1,,"New: $6, Used: $5",3.5,2,"Polybag, Construction, Bulldozer",Normal,Polybag,[UK] Set given away free with the Daily Mirror newspaper during October 2008. Promotion also in Ireland.
6117-1,Doors and Windows,Basic,Bricks and More,,2008,,,100,0,/inventories/6117-1,,"£10.49, $12.99","New: $33, Used: $17",4.2,5,,Normal,Box,
6118-1,Wheels and Tyres,Basic,Bricks and More,,2008,,,106,0,/inventories/6118-1,,"£10.49, $12.99","New: $37, Used: $8",4.0,1review,,Normal,Box,
6119-1,Roof Tiles,Basic,Bricks and More,,2008,,,150,0,/inventories/6119-1,,£10.49,"New: $31, Used: $14",4.0,3,,Normal,Box,Available again in 2010. Item number 4568356. Barcode 5702014603493.
6126-1,Good Guy 2008,Constraction,Bionicle,,2008,,,26,0,/inventories/6126-1,,,"New: Not known, Used: $16",,,Kanohi,Normal,,
6127-1,Bad Guy 2008,Constraction,Bionicle,,2008,,,29,0,/inventories/6127-1,,,"New: Not known, Used: $24",4.0,1review,,Normal,,
6128-1,Function 2008,Constraction,Bionicle,,2008,,,22,0,/inventories/6128-1,,,"New: Not known, Used: $5",,,,Normal,,
6176-1,Basic Bricks Deluxe,Pre-school,Duplo,,2008,28.8 x 28.8 x 11.4 cm (11.3 x 11.3 x 4.5 in),0.89Kg (1.96 lb),80,0,/inventories/6176-1,,"£20.99, $19.99, 22.99€","New: $33, Used: $18",,,,Normal,,
6177-1,Basic Bricks Deluxe,Basic,Bricks and More,,2008,28.8 x 28.8 x 7.2 cm (11.3 x 11.3 x 2.8 in),0.94Kg (2.07 lb),650,0,/inventories/6177-1,,"£20.99, $29.99","New: $55, Used: $27",4.8,6,,Normal,Box,
6178-1,MY LEGO Duplo Town,Pre-school,Duplo,,2008,,,79,1,/inventories/6178-1,/minifigs/inset-6178-1,"£19.99, $29.99","New: Not known, Used: Not known",,,,Normal,,
6186-1,Build Your Own Harbor,Basic,Bricks and More,,2008,28.8 x 19.2 x 7.2 cm (11.3 x 7.6 x 2.8 in),0.53Kg (1.17 lb),252,1,/inventories/6186-1,/minifigs/inset-6186-1,"£9.79, $14.99","New: $10, Used: Not known",2.0,1review,"Boat, Crane, Construction, Ship, Forklift, Cargo",Normal,Box,
6187-1,Road Construction Set,Basic,Bricks and More,,2008,28.8 x 28.8 x 7.2 cm (11.3 x 11.3 x 2.8 in),0.66Kg (1.45 lb),300,1,/inventories/6187-1,/minifigs/inset-6187-1,"£17.99, $19.99","New: $25, Used: $19",4.4,5,Construction,Normal,Box,
7037-1,Tower Raid,Historical,Castle,Fantasy Era,2008,38.4 x 28.8 x 6 cm (15.1 x 11.3 x 2.4 in),0.75Kg (1.65 lb),364,5,/inventories/7037-1,/minifigs/inset-7037-1,"£26.45, $29.99","New: $71, Used: $42",4.6,18,"Castle, Trolls",Normal,Box,
7038-1,Troll Assault Wagon,Historical,Castle,Fantasy Era,2008,38.4 x 19.2 x 6 cm (15.1 x 7.6 x 2.4 in),0.38Kg (0.84 lb),161,4,/inventories/7038-1,/minifigs/inset-7038-1,"£13.69, $19.99","New: $44, Used: $24",4.3,13,"Cart, Bigfig, Trolls, Ashlar",Normal,Box,
7040-1,Dwarves' Mine Defender,Historical,Castle,Fantasy Era,2008,24 x 14.4 x 4.8 cm (9.4 x 5.7 x 1.9 in),0.16Kg (0.35 lb),86,3,/inventories/7040-1,/minifigs/inset-7040-1,"£6.85, $9.99","New: $27, Used: $13",3.9,21,"Catapult, Trolls, Dwarves, Ashlar",Normal,Box,
7041-1,Troll Battle Wheel,Historical,Castle,Fantasy Era,2008,,,508,6,/inventories/7041-1,/minifigs/inset-7041-1,"£29.35, $39.99","New: $83, Used: $56",4.4,9,"Catapult, Trolls, Ashlar",Normal,Box,
7048-1,Troll Warship,Historical,Castle,Fantasy Era,2008,57.6 x 38.4 x 9.6 cm (22.7 x 15.1 x 3.8 in),1.42Kg (3.13 lb),493,9,/inventories/7048-1,/minifigs/inset-7048-1,"£48.95, $79.99","New: $177, Used: $135",4.7,9,"Dragon, Boat, Ship, Musical, Bigfig, Galleon, Trolls, Cage, Dwarves",Normal,Box,
7235-2,Police Motorcycle,Modern day,City,Police,2008,,,28,1,,/minifigs/inset-7235-2,,"New: $11, Used: $5",4.0,2,"Police, Motorcycle",Normal,Box,Blue sticker version.See also 7235-1 
7236-2,Police Car,Modern day,City,Police,2008,,,59,1,,/minifigs/inset-7236-2,"£4.99, $5.99","New: $16, Used: $5",5.0,2,Police,Normal,Box,Blue sticker version.See also 7236-1 
7245-2,Prisoner Transport,Modern day,City,Police,2008,,,98,2,,/minifigs/inset-7245-2,,"New: $31, Used: $7",5.0,1review,"Police, Van",Normal,Box,Blue sticker version.See also 7245-1 
7583-1,Playful Puppy,Girls,Belville,,2008,,,83,0,/inventories/7583-1,,"£10.49, $12.99","New: $9, Used: $6",4.5,2,Dog,Normal,,
7585-1,Horse Stable,Girls,Belville,,2008,,,209,1,/inventories/7585-1,/minifigs/inset-7585-1,"£35.99, $39.99","New: $40, Used: $23",,,"Baseplate, Cat, Horse, Foal",Normal,,
7586-1,Sunshine Home,Girls,Belville,,2008,,,450,3,/inventories/7586-1,/minifigs/inset-7586-1,"£61.99, $79.99","New: $75, Used: $80",,,"House, Baseplate, Kitchen, Bear, Bbq, Baby, Bedroom, Bathroom, Furniture, Furnace",Normal,,
7587-1,Horse Jumping,Girls,Belville,,2008,,,54,1,/inventories/7587-1,/minifigs/inset-7587-1,"£15.99, $19.99","New: $20, Used: $10",,,Horse,Normal,,
7611-1,Police Car,Racing,Racers,Tiny Turbos,2008,,,35,0,/inventories/7611-1,,,"New: $7, Used: $5",4.0,1review,"Polybag, Police, Microscale",Normal,Polybag,[UK] Set given away free with the Daily Mirror newspaper during October 2008. Promotion also in Ireland.
7612-1,Muscle Car,Racing,Racers,Tiny Turbos,2008,,,37,0,/inventories/7612-1,,,"New: Not known, Used: Not known",,,"Polybag, Microscale, Unreleased",Normal,Polybag,LEGO has confirmed that this set was never produced.
7613-1,Track Racer,Racing,Racers,Tiny Turbos,2008,,,34,0,/inventories/7613-1,,," New: $24, Used: $5",,,Polybag,Normal,Polybag,
7620-1,Indiana Jones Motorcycle Chase,Licensed,Indiana Jones,Last Crusade,2008,24 x 14.4 x 4.8 cm (9.4 x 5.7 x 1.9 in),0.14Kg (0.31 lb),79,3,/inventories/7620-1,/minifigs/inset-7620-1,"£8.79, $9.99","New: $55, Used: $19",4.5,64,"German Soldier, Henry Jones Sr., Indiana Jones, Motorcycle, Military, Sidecar",Normal,Box,
7621-1,Indiana Jones and the Lost Tomb,Licensed,Indiana Jones,Raiders of the Lost Ark,2008,28.8 x 28.8 x 4.8 cm (11.3 x 11.3 x 1.9 in),0.49Kg (1.08 lb),277,3,/inventories/7621-1,/minifigs/inset-7621-1,"£17.59, $19.99","New: $107, Used: $38",4.5,35,"Indiana Jones, Marion Ravenwood, Snake, Skeletons, Egypt, Statue",Normal,Box,
7622-1,Race for the Stolen Treasure,Licensed,Indiana Jones,Raiders of the Lost Ark,2008,38.4 x 28.8 x 4.8 cm (15.1 x 11.3 x 1.9 in),0.53Kg (1.17 lb),272,4,/inventories/7622-1,/minifigs/inset-7622-1,"£26.45, $29.99","New: $139, Used: $60",4.8,55,"German Soldier, Indiana Jones, Truck, Horse, Egypt, Military, Jeep",Normal,Box,
7623-1,Temple Escape,Licensed,Indiana Jones,Raiders of the Lost Ark,2008,57.6 x 28.8 x 7.2 cm (22.7 x 11.3 x 2.8 in),1.25Kg (2.75 lb),554,6,/inventories/7623-1,/minifigs/inset-7623-1,"£46.99, $59.99","New: $251, Used: $99",4.6,26,"Indiana Jones, Jock, René Belloq, Satipo, Aircraft, Spooky, Shrine, Skeletons, Temple, Biplane",Normal,Box,"The North American box listed 552 elements, while the online Shop-at-Home site listed 554 pcs."
7624-1,Jungle Duel,Licensed,Indiana Jones,Kingdom of the Crystal Skull,2008,24 x 14.4 x 4.8 cm (9.4 x 5.7 x 1.9 in),0.12Kg (0.26 lb),90,3,/inventories/7624-1,/minifigs/inset-7624-1,"£8.79, $9.99","New: $44, Used: $19",4.3,44,"Indiana Jones, Irina Spalko, Mutt Williams, Camping, Military, Tent, Ant",Normal,Box,
7625-1,River Chase,Licensed,Indiana Jones,Kingdom of the Crystal Skull,2008,28.8 x 28.8 x 4.8 cm (11.3 x 11.3 x 1.9 in),0.42Kg (0.93 lb),234,4,/inventories/7625-1,/minifigs/inset-7625-1,"£18.59, $19.99","New: $53, Used: $26",4.5,29,"Indiana Jones, Marion Ravenwood, Russian Soldier, Car, Boat, Snake, Crocodile, Raft, Military",Normal,Box,
7626-1,Jungle Cutter,Licensed,Indiana Jones,Kingdom of the Crystal Skull,2008,43.2 x 28.8 x 7.2 cm (17 x 11.3 x 2.8 in),0.77Kg (1.7 lb),511,4,/inventories/7626-1,/minifigs/inset-7626-1,"£31.29, $39.99","New: $104, Used: $34",4.7,28,"Colonel Dovchenko, Indiana Jones, Russian Soldier, Spider, Military, Ant",Normal,Box,
7627-1,Temple of the Crystal Skull,Licensed,Indiana Jones,Kingdom of the Crystal Skull,2008,57.6 x 38.4 x 9.6 cm (22.7 x 15.1 x 3.8 in),1.98Kg (4.36 lb),929,10,/inventories/7627-1,/minifigs/inset-7627-1,"£73.39, $79.99","New: $201, Used: $87",4.8,19,"Akator Skeleton, Indiana Jones, Irina Spalko, Mutt Williams, Russian Soldier, Ugha Warrior, Baseplate, Spooky, Skeletons, Temple, Waterfall, Throne",Normal,Box,
7628-1,Peril in Peru,Licensed,Indiana Jones,Kingdom of the Crystal Skull,2008,,,625,6,/inventories/7628-1,/minifigs/inset-7628-1,"£41.09, $49.99","New: $123, Used: $82",4.7,11,"Colonel Dovchenko, Indiana Jones, Irina Spalko, Mutt Williams, Pilot, Russian Soldier, Aircraft, Car, Trailer, Tractor, Jeep",Normal,Box,An exclusive release set in many countries and not shown in the general consumer catalogue; also available from LEGO Shop At Home. 
7644-1,MX-81 Hypersonic Operations Aircraft,Action/Adventure,Space,Mars Mission,2008,57.6 x 38.4 x 7.2 cm (22.7 x 15.1 x 2.8 in),1.89Kg (4.16 lb),795,5,/inventories/7644-1,/minifigs/inset-7644-1,"£53.79, $79.99","New: $227, Used: $84",4.5,10,Spaceship,Normal,Box,
7645-1,MT-61 Crystal Reaper,Action/Adventure,Space,Mars Mission,2008,48 x 38.4 x 7.2 cm (18.9 x 15.1 x 2.8 in),1.16Kg (2.56 lb),600,6,/inventories/7645-1,/minifigs/inset-7645-1,"£39.15, $49.99","New: $86, Used: $59",5.0,8,"Spaceship, Mining",Normal,Box,
7646-1,ETX Alien Infiltrator,Action/Adventure,Space,Mars Mission,2008,38.4 x 28.8 x 6 cm (15.1 x 11.3 x 2.4 in),0.64Kg (1.41 lb),333,4,/inventories/7646-1,/minifigs/inset-7646-1,"£19.55, $29.99","New: $65, Used: $32",4.5,18,"Mech, Walker, Spaceship, Converts",Normal,Box,
7647-1,MX-41 Switch Fighter,Action/Adventure,Space,Mars Mission,2008,28.8 x 28.8 x 6 cm (11.3 x 11.3 x 2.4 in),0.51Kg (1.12 lb),235,2,/inventories/7647-1,/minifigs/inset-7647-1,"£14.65, $19.99","New: $62, Used: $27",4.6,18,"Spaceship, Converts",Normal,Box,
7648-1,MT-21 Mobile Mining Unit,Action/Adventure,Space,Mars Mission,2008,24 x 14.4 x 6 cm (9.4 x 5.7 x 2.4 in),0.22Kg (0.48 lb),130,2,/inventories/7648-1,/minifigs/inset-7648-1,"£7.79, $9.99","New: $37, Used: $12",4.7,23,Robot,Normal,Box,
7649-1,MT-201 Ultra-Drill Walker,Action/Adventure,Space,Mars Mission,2008,,,759,3,/inventories/7649-1,/minifigs/inset-7649-1,"£48.95, $69.99","New: $182, Used: $83",5.0,12,"Mech, Walker",Normal,Box,
7667-1,Imperial Dropship,Licensed,Star Wars,Legends,2008,19.2 x 14.4 x 4.8 cm (7.6 x 5.7 x 1.9 in),0.13Kg (0.29 lb),81,4,/inventories/7667-1,/minifigs/inset-7667-1,"£9.79, $9.99","New: $29, Used: $15",4.4,65,"Shadow Stormtrooper, Stormtrooper",Normal,Box,Included in 66308-1 
7668-1,Rebel Scout Speeder,Licensed,Star Wars,Legends,2008,19.2 x 14.4 x 4.8 cm (7.6 x 5.7 x 1.9 in),0.14Kg (0.31 lb),82,4,/inventories/7668-1,/minifigs/inset-7668-1,"£9.79, $9.99"," New: $32, Used: $15",4.7,60,Rebel Fleet Trooper,Normal,Box,Included in 66308-1 
7669-1,Anakin's Jedi Starfighter,Licensed,Star Wars,The Clone Wars,2008,28.8 x 28.8 x 4.8 cm (11.3 x 11.3 x 1.9 in),0.37Kg (0.81 lb),153,2,/inventories/7669-1,/minifigs/inset-7669-1,"£21.49, $19.99","New: $89, Used: $15",4.2,51,"Anakin Skywalker, R2-D2, Starfighter, Cartoon, Droid, Jedi",Normal,Box,
7670-1,Hailfire Droid & Spider Droid,Licensed,Star Wars,The Clone Wars,2008,28.8 x 28.8 x 4.8 cm (11.3 x 11.3 x 1.9 in),0.31Kg (0.68 lb),249,5,/inventories/7670-1,/minifigs/inset-7670-1,"£21.49, $19.99","New: $54, Used: $23",4.3,50,"Battle Droid Commander, Battle Droid, Dwarf Spider Droid, Super Battle Droid, Cartoon, Separatists, Droid, Geonosis",Normal,Box,Included in COMCON001-1 
7671-1,AT-AP Walker,Licensed,Star Wars,Episode III,2008,43.2 x 28.8 x 6 cm (17 x 11.3 x 2.4 in),0.72Kg (1.59 lb),392,2,/inventories/7671-1,/minifigs/inset-7671-1,"£39.15, $39.99","New: $72, Used: $35",4.6,35,"Clone Trooper, Walker",Normal,Box,
