set_no,name,theme_group,theme,subtheme,year,dimensions,weight,piece_cnt,minifig_cnt,inventory_url,minifig_url,store_price,current_price,rating_value,rating_votes,tags,set_type,packaging,notes
6182882-1,City Police Mission Pack,Modern day,City,Police,2017,,,48,0,,,,"New: $7, Used: Not known",,,"Polybag, Police",Extended,Polybag,Appears to be the same at 40175 but with the addition of trading cards or similar inside.Similar to 40175-1 
6218706-1,Cities of Wonders - Malaysia: Bunga Raya,Miscellaneous,Promotional,LEGO brand stores,2017,,,133,0,,,,"New: $38, Used: Not known",,,,Extended,Box,[MY] Available in LEGO certified stores.
6218707-1,Cities of Wonders - Malaysia: Ketupat,Miscellaneous,Promotional,LEGO brand stores,2017,,,126,0,,,,"New: $24, Used: Not known",,,Malaysia,Extended,Box,[MY] Available in LEGO certified stores.
6218709-1,Cities of Wonders - Malaysia: Kampung House,Miscellaneous,Promotional,LEGO brand stores,2017,,,137,0,,,,"New: $28, Used: Not known",,,"House, Asia, Malaysia",Extended,Box,[MY] Available in LEGO certified stores.
6218710-1,Cities of Wonders - Malaysia: Wau,Miscellaneous,Promotional,LEGO brand stores,2017,,,139,0,,,,"New: $24, Used: Not known",,,Malaysia,Extended,Box,[MY] Available in LEGO certified stores.
BERLIN-2,Berlin Exclusive Minifigure Pack,Miscellaneous,Promotional,LEGO Brand Store Opening Set,2017,,,,0,,,,"New: $57, Used: Not known",,,"Musical, Germany, Hotdog",Other,Blister pack,"[DE] LEGO Store Grand Opening Exclusive Set, Berlin, June 2017. Free with minimum purchase. Limited to 500 sets."
CELEB2017-1,Detention Block Rescue,Licensed,Star Wars,Promotional,2017,,,220,2,,/minifigs/inset-CELEB2017-1,$39.99,"New: $273, Used: $102",,,"Han Solo, Luke Skywalker, Vignette",Other,Box,"[US] Available at Star Wars Celebration Orlando, April 2017"
COWHK-1,Cities of Wonders - Hong Kong: Old Taipo Market Railway Station,Miscellaneous,Promotional,LEGO brand stores,2017,,,,0,,,,"New: Not known, Used: Not known",,,"Microscale, Asia",Other,,"[HK] Available in certified stores, summer 2017."
COWHK-2,Cities of Wonders - Hong Kong: Sheung Wan Western Market,Miscellaneous,Promotional,LEGO brand stores,2017,,,,0,,,,"New: Not known, Used: Not known",,,"Microscale, Asia",Other,,"[HK] Available in certified stores, summer 2017."
COWHK-3,Cities of Wonders - Hong Kong: Former Kowloon-Canton Railway Clock Tower,Miscellaneous,Promotional,LEGO brand stores,2017,,,,0,,,,"New: Not known, Used: Not known",,,"Microscale, Asia",Other,,"[HK] Available in certified stores, summer 2017."
COWHK-4,Cities of Wonders - Hong Kong: Old Supreme Court Building,Miscellaneous,Promotional,LEGO brand stores,2017,,,,0,,,,"New: Not known, Used: Not known",,,"Microscale, Asia",Other,,"[HK] Available in certified stores, summer 2017."
COWS-1,Cities of Wonders - Singapore: Food Cart,Miscellaneous,Promotional,LEGO brand stores,2017,,,,0,,,,"New: Not known, Used: Not known",,,"Cart, Asia",Other,Box,"[SG] Free with qualifying purchases in LEGO certified stores, June-July 2017."
COWS-2,Cities of Wonders - Singapore: Kaya Toast ,Miscellaneous,Promotional,LEGO brand stores,2017,,,,0,,,,"New: Not known, Used: Not known",,,Asia,Other,Box,"[SG] Free with qualifying purchases in LEGO certified stores, June-July 2017."
COWS-3,Cities of Wonders - Singapore: Chope Seat,Miscellaneous,Promotional,LEGO brand stores,2017,,,,0,,,,"New: Not known, Used: Not known",,,Asia,Other,Box,"[SG] Free with qualifying purchases in LEGO certified stores, June-July 2017."
COWS-4,Cities of Wonders - Singapore: Chilli Crab,Miscellaneous,Promotional,LEGO brand stores,2017,,,,0,,,,"New: Not known, Used: Not known",,,"Crab, Asia",Other,Box,"[SG] Free with qualifying purchases in LEGO certified stores, June-July 2017."
COWS-5,Cities of Wonders - Singapore: Nyonya Kueh ,Miscellaneous,Promotional,LEGO brand stores,2017,,,,0,,,,"New: Not known, Used: Not known",,,Asia,Other,Box,"[SG] Free with qualifying purchases in LEGO certified stores, July-September 2017."
COWS-6,Cities of Wonders - Singapore: Display stand,Miscellaneous,Promotional,LEGO brand stores,2017,,,,0,,,,"New: Not known, Used: Not known",,,Asia,Other,Box,[SG] Free when the other five sets in the series have been collected.
COWT-1,Cities of Wonders - Taiwan: Chiang Kai-shek Memorial Hall,Miscellaneous,Promotional,LEGO brand stores,2017,,,,0,,,,"New: Not known, Used: Not known",,,"Microscale, Temple, Asia",Other,Box,"[TW] Free with qualifying purchases in LEGO certified stores, July-August 2017"
COWT-2,Cities of Wonders - Taiwan: Taichung Railway Station,Miscellaneous,Promotional,LEGO brand stores,2017,,,,0,,,,"New: Not known, Used: Not known",,,"Microscale, Asia",Other,Box,"[TW] Free with qualifying purchases in LEGO certified stores, July-August 2017"
COWT-3,Cities of Wonders - Taiwan: Chikan House,Miscellaneous,Promotional,LEGO brand stores,2017,,,,0,,,,"New: Not known, Used: Not known",,,"House, Microscale, Asia",Other,Box,"[TW] Free with qualifying purchases in LEGO certified stores, July-August 2017"
COWT-4,Cities of Wonders - Taiwan: 85 Building,Miscellaneous,Promotional,LEGO brand stores,2017,,,,0,,,,"New: Not known, Used: Not known",,,"Microscale, Asia",Other,Box,"[TW] Free with qualifying purchases in LEGO certified stores, July-August 2017"
DCBHZ-1,Wonder Woman,Licensed,BrickHeadz,DC Comics Super Heroes,2017,,,145,0,,,,"New: Not known, Used: Not known",,,Female,Other,None (loose parts),"[NA] LEGO Brand Stores exclusive build, July 2017View instructions"
ISBN0241232406-1,LEGO: Absolutely Everything You Need to Know,Miscellaneous,Books,Dorling Kindersley,2017,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,
ISBN0241279585-1,The LEGO BATMAN MOVIE: The Making of the Movie,Miscellaneous,Books,Dorling Kindersley,2017,,,,0,,,$24.99,"New: Not known, Used: Not known",5.0,1review,The Lego Batman Movie,Book,,
ISBN0241285402-1,DC Comics Super Heroes Build Your Own Adventure,Miscellaneous,Books,Dorling Kindersley,2017,,,80,0,,,,"New: Not known, Used: Not known",5.0,1review,Spaceship,Book,,Contains 11914-1 
ISBN0241288169-1,The LEGO BATMAN MOVIE: The Essential Collection,Miscellaneous,Books,Dorling Kindersley,2017,,,,1,,/minifigs/inset-ISBN0241288169-1,$19.99,"New: Not known, Used: Not known",3.0,1review,The Penguin,Book,,
ISBN0473422522-1,The Unofficial LEGO Colour Guide,Miscellaneous,Books,CreateSpace,2017,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,
ISBN0760352658-1,"How to Build Brick Cars: Detailed LEGO Designs for Sports Cars, Race Cars, and Muscle Cars",Miscellaneous,Books,Motorbooks,2017,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,
ISBN1338112120-1,The LEGO Batman Movie: Chaos in Gotham City,Miscellaneous,Books,Scholastic,2017,,,6,1,,/minifigs/inset-ISBN1338112120-1,"£6.99, $8.99","New: Not known, Used: Not known",,,"Batman, Batsuit",Book,,
ISBN1438010915-1,Brick Beasts: 40 Clever & Creative Ideas to Make from Classic LEGO,Miscellaneous,Books,Barron's Educational Series,2017,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Kevin Hall
ISBN1438010923-1,Brick Buildings: 40 Clever & Creative Ideas to Make from Classic LEGO,Miscellaneous,Books,Barron's Educational Series,2017,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Kevin Hall
ISBN1465455582-1,Ultimate LEGO Star Wars: Characters Creatures Locations Technology Vehicles,Miscellaneous,Books,Dorling Kindersley,2017,,,,0,,,£35.00,"New: Not known, Used: Not known",,,,Book,,
ISBN1465460780-1,DC Comics Super Heroes: The Awesome Guide,Miscellaneous,Books,Dorling Kindersley,2017,,,,1,,/minifigs/inset-ISBN1465460780-1,$16.99,"New: Not known, Used: Not known",5.0,1review,Wonder Woman,Book,,
ISBN146546087X-1,NEXO KNIGHTS Build Your Own Adventure,Miscellaneous,Books,Dorling Kindersley,2017,,,0,0,,,,"New: Not known, Used: Not known",,,Book With Minifigure,Book,,Contains 11913-1 
ISBN1465461183-1,The LEGO NINJAGO MOVIE: The Making of the Movie,Miscellaneous,Books,Dorling Kindersley,2017,,,,0,,,,"New: Not known, Used: Not known",,,The Lego Ninjago Movie,Book,,
ISBN1465463259-1,NEXO KNIGHTS Character Encyclopedia,Miscellaneous,Books,Dorling Kindersley,2017,,,,0,,,,"New: Not known, Used: Not known",4.0,1review,Knighton,Book,,
ISBN1513260529-1,Build It! Things That Fly,Miscellaneous,Books,Graphic Arts Books,2017,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,
ISBN1513260553-1,Build It! Things That Float,Miscellaneous,Books,Graphic Arts Books,2017,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,
ISBN1513260588-1,Build It! Things That Go,Miscellaneous,Books,Graphic Arts Books,2017,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,
ISBN1513260820-1,Build It! Farm Animals,Miscellaneous,Books,Graphic Arts Books,2017,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,
ISBN1513260839-1,Build It! Robots,Miscellaneous,Books,Graphic Arts Books,2017,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,
ISBN1593278195-1,The LEGO Trains Book,Miscellaneous,Books,No Starch Press,2017,,,,0,,,,"New: Not known, Used: Not known",5.0,1review,,Book,,Author: Hoger Matthes (HoMa)
ISBN1624143865-1,Epic LEGO Adventures with Bricks You Already Have,Miscellaneous,Books,Page Street Publishing,2017,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,
ISBN1627790187-1,Building Amazing Creations: Sean Kenney's Art with Lego Bricks,Miscellaneous,Books,Henry Holt & Company,2017,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,
ISBN1631592998-1,Beasts from Bricks: Amazing LEGO Designs for Animals from Around the World,Miscellaneous,Books,Quarry,2017,,,,0,,,,"New: Not known, Used: Not known ",,,,Book,,
ISBN1684121663-1,The Greatest Brick Builds: Amazing Creations in Lego,Miscellaneous,Books,Thunder Bay Press,2017,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,
ISBN1911113879-1,The Streets of Brickingdon,Miscellaneous,Books,Spiderwize,2017,,,,0,,,,"New: Not known, Used: Not known",5.0,1review,,Book,,Author: Peter Goodwin
ISBN197422516X-1,Warbirds and Air Pirates,Miscellaneous,Books,CreateSpace,2017,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Stephen A Fender
ISBN197924720X-1,Bricks With Wings,Miscellaneous,Books,CreateSpace,2017,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Stephen A Fender
ISBN1979421889-1,Bricks In Space,Miscellaneous,Books,CreateSpace,2017,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Stephen A Fender
ISBN2344024298-1,LEGO Dino,Miscellaneous,Books,Glenat,2017,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Florent Goussard. Published in French only.
ISBN3958434797-1,"Tips, Tricks & Building Techniques: The Big Unofficial LEGO Builders Book",Miscellaneous,Books,Heel-Verlag,2017,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Joe Klang and Tim Bischoff
ISBN3958434940-1,LEGO Tips for Kids: Minions ,Miscellaneous,Books,Heel-Verlag,2017,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Joe Klang
ISBN3958434959-1,LEGO Tips for Kids,Miscellaneous,Books,Heel-Verlag,2017,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Joe Klang
ISBN3958435513-1,Record-Breaking Brick Vehicles: Cool Projects for Your LEGO Bricks ,Miscellaneous,Books,Heel-Verlag,2017,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Joachim Klang
ITBH-1,Nonnie - Inside Tour 2017 Edition,Licensed,BrickHeadz,Promotional,2017,,,61,0,,,,"New: Not known, Used: Not known",,,Polybag,Other,Polybag,[DK] Given to attendees of the 2017 Inside Tours
LHFPO-1,LEGO House Fan Pre-Opening set,Miscellaneous,Promotional,LEGO House,2017,,,,0,,,,"New: Not known, Used: Not known",,,Microscale,Other,Zip-lock bag,[DK] Given to attendees of the pre-opening event 22nd September 2017.
LHGO-1,LEGO House Grand Opening set,Miscellaneous,Promotional,LEGO House,2017,,,,0,,,,"New: $100, Used: $87",,,Microscale,Other,Zip-lock bag,"Given to attendees of the grand opening of The LEGO House, 28th September 2017."
MINIBATMOBILE-1,Mini Batmobile,Licensed,The LEGO Batman Movie,Promotional,2017,,,,0,,,,"New: Not known, Used: Not known",,,"Microscale, Batmobile",Other,None (loose parts),"[US] In store build in Barnes and Noble, March 2017"
REDTEMPLE-1,Red Temple,Action/Adventure,Ninjago,Promotional,2017,,,35,0,,,,"New: Not known, Used: Not known",,,"Microscale, Temple, China, Ninjago",Other,Zip-lock bag,"In-store build in Toys R Us in various countries, September 2017."
ROSE-1,The Beast's Enchanted Rose,Miscellaneous,Promotional,LEGO brand stores,2017,,,,0,,,,"New: Not known, Used: Not known",5.0,1review,"Disney, Magic",Other,,"Designed by Kevin Hall.[HK] Available in the certified store, March 2017, during a Beauty and the Beast exhibition. Limited to 400."
SDCC2017-1,Vixen,Licensed,DC Comics Super Heroes,Arrowverse,2017,,,4,1,,/minifigs/inset-SDCC2017-1,,"New: Not known, Used: Not known",,,"Vixen, Female, SDCC",Other,Plastic box,Given away at SDCC 2017.
SDCC2017-2,Deadpool Duck,Licensed,Marvel Super Heroes,Comics,2017,,,3,1,,/minifigs/inset-SDCC2017-2,,"New: Not known, Used: Not known",,,"Deadpool Duck, SDCC, Duck",Other,Plastic box,Given away at SDCC 2017.
SWMF-1,Millennium Falcon,Licensed,Star Wars,Promotional,2017,,,20,0,,,$4.99,"New: Not known, Used: Not known",5.0,2,"Polybag, Microscale",Other,Polybag,"[US] Available in Target, November 2017"
TLBM-1,The LEGO Batman Movie,Miscellaneous,Gear,Digital media,2017,,,,0,,,,"New: Not known, Used: Not known",5.0,1review,The Lego Batman Movie,Gear,,Contains 30612-1 
TLNM-1,Spinner,Licensed,The LEGO Ninjago Movie,Promotional,2017,,,23,0,,,,"New: Not known, Used: Not known",,,"Ninjago Ninjas, Secret Ninja Force, The Lego Ninjago Movie",Other,Zip-lock bag,"[US] Free with $50 purchase at LEGOLAND Discovery Center, October 2017."
TRUBATMOBILE-1,Flying Batmobile,Licensed,The LEGO Batman Movie,Promotional,2017,,,,0,,,,"New: Not known, Used: Not known",,,"Aircraft, Car, Batmobile",Other,None (loose parts),"Toys R Us In-store build, February 2017View instructions"
TRUBB8-1,BB 8,Licensed,Star Wars,Promotional,2017,,,39,0,,,,"New: Not known, Used: Not known",,,"Microscale, Droid, Resistance",Other,None (loose parts),"[US] Toys R Us in-store build, October 2017."
TRULEIA-1,Princess Leia,Licensed,Star Wars,Promotional,2017,,,18,0,,,,"New: Not known, Used: Not known",2.0,1review,"Brick Built Figure, In Store Build, Original Trilogy, Rebel Alliance, Toys R Us",Other,None (loose parts),"[US] In-store build in Toys R Us, May 2017"
TRUNEXOMONSTER-1,Monster,Action/Adventure,Nexo Knights,Miscellaneous,2017,,,,0,,,,"New: Not known, Used: Not known",,,"3Rd Wave, Brick Built Figure, Brick Built Lava Monster, In Store Build, Lava Monster Army, Toys R Us",Other,None (loose parts),"[US] Toys R Us In-store build, January 2017"
10260-1,Downtown Diner,Model making,Creator Expert,Modular Buildings,2018,58 x 37.5 x 9.8 cm (22.8 x 14.8 x 3.9 in),,2480,6,/inventories/10260-1,/minifigs/inset-10260-1,"£129.99, $169.99, 149.99€","New: $138, Used: $123",4.4,5,"D2c, Baseplate, Car, Musical, Restaurant, Lamppost, Sports, Convertible, Furnace",Normal,Box,
10261-1,Roller Coaster,Model making,Creator Expert,Fairground,2018,58.1 x 48.6 x 18.6 cm (22.9 x 19.1 x 7.3 in),5.8Kg (12.78 lb),4124,11,/inventories/10261-1,/minifigs/inset-10261-1,"£299.99, $379.99, 329.99€","New: $301, Used: $308",5.0,3,"D2c, Camera, Cart, Fairground",Normal,Box,
10262-1,James Bond Aston Martin DB5,Model making,Creator Expert,Vehicles,2018,,,1290,0,/inventories/10262-1,,"£129.99, $149.99, 149.99€","New: $119, Used: $109",4.3,6,"D2c, Car",Normal,Box,
10263-1,Winter Village Fire Station,Model making,Creator Expert,Winter Village,2018,47.7 x 28 x 8.7 cm (18.8 x 11 x 3.4 in),1.37Kg (3.01 lb),1166,8,/inventories/10263-1,/minifigs/inset-10263-1,"£84.99, $99.99, 89.99€","New: $76, Used: $70",,,"D2c, Truck, Fire, Dog, Microscale, Christmas, Lamppost, Sports, Snowman, Sled, Statue, Skating",Normal,Box,
10268-1,Vestas Wind Turbine,Model making,Creator Expert,Vestas,2018,37.5 x 47.5 x 10.7 cm (14.8 x 18.7 x 4.2 in),2.16Kg (4.75 lb),826,3,/inventories/10268-1,/minifigs/inset-10268-1,"£159.99, $199.99, 179.99€","New: $138, Used: $169",5.0,1review,"D2c, House, Baseplate, Dog, Electric, Van, Windmill, Rerelease",Normal,Box,Re-released version of 4999-1 
10401-1,Rainbow Fun,Basic,Classic,Building Bigger Thinking,2018,,,85,0,/inventories/10401-1,,"£4.99, $4.99, 4.99€","New: $5, Used: Not known",4.0,2,Aircraft,Normal,Box,
10402-1,Fun Future,Basic,Classic,Building Bigger Thinking,2018,,,186,1,/inventories/10402-1,/minifigs/inset-10402-1,"£8.99, $9.99, 9.99€","New: $9, Used: Not known",5.0,1review,"Robot, Parrot",Normal,Box,
10403-1,World Fun,Basic,Classic,Building Bigger Thinking,2018,,,295,2,/inventories/10403-1,/minifigs/inset-10403-1,"£14.99, $19.99, 19.99€","New: $14, Used: Not known",,,"Aircraft, Helicopter, Frog, Insect, Seahorse",Normal,Box,
10404-1,Ocean's Bottom,Basic,Classic,Building Bigger Thinking,2018,,,579,2,/inventories/10404-1,/minifigs/inset-10404-1,"£24.99, $29.99, 29.99€","New: $22, Used: Not known",5.0,2,"Dragon, Castle, Musical, Octopus",Normal,Box,
10405-1,Mission to Mars,Basic,Classic,Building Bigger Thinking,2018,,,871,3,/inventories/10405-1,/minifigs/inset-10405-1,"£44.99, $59.99, 49.99€","New: $42, Used: Not known",5.0,2,"Microscale, Musical, 4X4, Galleon, Pirates",Normal,Plastic box,
10712-1,Bricks and Gears,Basic,Classic,,2018,26.2 x 19.1 x 6.1 cm (10.3 x 7.5 x 2.4 in),0.4Kg (0.88 lb),244,0,/inventories/10712-1,,"£17.99, $19.99, 19.99€","New: $15, Used: Not known",5.0,1review,,Normal,Box,
10713-1,Creative Suitcase,Basic,Classic,,2018,28.5 x 26.2 x 6.4 cm (11.2 x 10.3 x 2.5 in),0.84Kg (1.85 lb),213,0,/inventories/10713-1,,"£17.99, $19.99, 19.99€","New: $14, Used: Not known",3.0,1review,,Normal,Plastic box,
10714-1,Blue Baseplate,Basic,Classic,,2018,26 x 26.5 x 0.3 cm (10.2 x 10.4 x 0.1 in),0.1Kg (0.22 lb),1,0,/inventories/10714-1,,"£6.99, $7.99, 7.99€","New: $6, Used: $6",,,Baseplate,Normal,,
10715-1,Bricks on a Roll,Basic,Classic,,2018,,,442,0,/inventories/10715-1,,"£19.99, 24.99€","New: $18, Used: Not known",5.0,1review,,Normal,Box,
10717-1,Extra Large Brick Box,Basic,Classic,,2018,,,1500,0,/inventories/10717-1,,"£49.99, $59.99, 59.99€","New: $53, Used: Not known",,,,Normal,Box,
10748-1,Emma's Pet Party,Junior,Juniors,Friends,2018,,,67,1,/inventories/10748-1,/minifigs/inset-10748-1,"£8.99, $9.99, 9.99€","New: $8, Used: Not known",,,"Emma, Cat, Balloons, Birthday",Normal,Box,
10749-1,Mia's Organic Food Market,Junior,Juniors,Friends,2018,,,115,1,/inventories/10749-1,/minifigs/inset-10749-1,"£17.99, $19.99, 19.99€","New: $15, Used: Not known",,,"Mia, Van, Rabbit",Normal,Box,
10750-1,Road Repair Truck,Junior,Juniors,City,2018,,,73,1,/inventories/10750-1,/minifigs/inset-10750-1,"£8.99, $9.99, 9.99€","New: $10 , Used: $8",,,"Truck, Construction, Trailer, Fish",Normal,Box,
10751-1,Mountain Police Chase,Junior,Juniors,City,2018,26.2 x 19.1 x 4.6 cm (10.3 x 7.5 x 1.8 in),0.33Kg (0.73 lb),115,2,/inventories/10751-1,/minifigs/inset-10751-1,"£17.99, $19.99, 19.99€","New: $15, Used: Not known",5.0,1review,"Aircraft, Helicopter, Police",Normal,Box,
10753-1,The Joker Batcave Attack,Junior,Juniors,DC Comics Super Heroes,2018,26.2 x 19.1 x 7.2 cm (10.3 x 7.5 x 2.8 in),0.41Kg (0.9 lb),151,3,/inventories/10753-1,/minifigs/inset-10753-1,"£24.99, $24.99, 29.99€","New: $17, Used: Not known",,,"Batman, Robin, The Joker, Aircraft, Car, Cave, Bat, Batwing, Batcomputer",Normal,Box,
10754-1,Spider-Man vs. Scorpion Street Showdown,Junior,Juniors,Marvel Super Heroes,2018,26.2 x 19.1 x 4.6 cm (10.3 x 7.5 x 1.8 in),0.34Kg (0.75 lb),125,2,/inventories/10754-1,/minifigs/inset-10754-1,"£19.99, $19.99, 22.99€","New: $17, Used: Not known",5.0,1review,"Scorpion, Spider-Man, Car, Catapult",Normal,Box,
10755-1,Zane's Ninja Boat Pursuit,Junior,Juniors,Ninjago,2018,,,131,2,/inventories/10755-1,/minifigs/inset-10755-1,"£17.99, $19.99, 19.99€","New: $16, Used: Not known",,,"Chopper Maroon, Zane, Motorcycle, Boat, Ice, China",Normal,Box,
10756-1,Pteranodon Escape,Junior,Juniors,Jurassic World: Fallen Kingdom,2018,26.2 x 19.1 x 4.6 cm (10.3 x 7.5 x 1.8 in),0.27Kg (0.59 lb),84,2,/inventories/10756-1,/minifigs/inset-10756-1,"£19.99, $19.99, 22.99€","New: $12, Used: Not known",,,"InGen Guard, Aircraft, Helicopter, Dinosaur, Pteranodon, Volcano",Normal,Box,
10757-1,Raptor Rescue Truck,Junior,Juniors,Jurassic World: Fallen Kingdom,2018,26.2 x 19.1 x 4.6 cm (10.3 x 7.5 x 1.8 in),0.31Kg (0.68 lb),85,2,/inventories/10757-1,/minifigs/inset-10757-1,"£24.99, $24.99, 29.99€","New: $14, Used: Not known",,,"InGen Guard, Owen Grady, Truck, Dinosaur, Raptor",Normal,Box,
10758-1,T. Rex Breakout,Junior,Juniors,Jurassic World: Fallen Kingdom,2018,38.2 x 26.2 x 5.7 cm (15 x 10.3 x 2.2 in),0.67Kg (1.48 lb),150,3,/inventories/10758-1,/minifigs/inset-10758-1,"£44.99, $49.99, 49.99€","New: $33, Used: Not known",,,"Claire Dearing, InGen Guard, InGen Scientist, Dinosaur, Van",Normal,Box,
10759-1,Elastigirl's Rooftop Pursuit,Junior,Juniors,Incredibles 2,2018,,,95,2,/inventories/10759-1,/minifigs/inset-10759-1,"£19.99, $19.99, 24.99€","New: $13, Used: $12",3.5,2,"Mrs. Incredible, Screenslaver, Aircraft, Helicopter, Motorcycle, Pixar, Incredibles",Normal,Box,
10760-1,Underminer's Bank Heist,Junior,Juniors,Incredibles 2,2018,,,149,3,/inventories/10760-1,/minifigs/inset-10760-1,"£24.99, $24.99, 29.99€","New: $22, Used: Not known",4.0,1review,"Mr. Incredible, Mrs. Incredible, The Underminer, Car, Disney, Lamppost, Convertible, Pixar, Bank, Safe, Drill, Incredibles",Normal,Box,
10761-1,The Great Home Escape,Junior,Juniors,Incredibles 2,2018,,,178,4,/inventories/10761-1,/minifigs/inset-10761-1,"£29.99, $29.99, 34.99€","New: $31, Used: $22",4.0,1review,"Brick, Dash Parr, Jack-Jack Parr, Violet Parr, House, Car, Disney, Catapult, Pixar, Baby, Waterfall, Incredibles, Fireplace",Normal,Box,
10762-1,Belle's Story Time,Junior,Juniors,Disney Princess,2018,,,87,2,/inventories/10762-1,/minifigs/inset-10762-1,"£12.99, $14.99, 16.99€","New: $12, Used: Not known",,,"Belle, Cogsworth, Castle, Disney, France, Fountain",Normal,Box,
10763-1,Stephanie's Lakeside House,Junior,Juniors,Friends,2018,,,215,3,/inventories/10763-1,/minifigs/inset-10763-1,"£29.99, $34.99, 34.99€","New: $23, Used: Not known",,,"Andrea, Olivia, Stephanie, House, Musical, Sports, Bbq, Jetski, Tv, Bedroom",Normal,Box,
10764-1,City Central Airport,Junior,Juniors,City,2018,38.2 x 26.2 x 9.4 cm (15 x 10.3 x 3.7 in),0.91Kg (2 lb),376,5,/inventories/10764-1,/minifigs/inset-10764-1,"£44.99, $49.99, 49.99€","New: $41, Used: Not known",,,"Aircraft, Truck, Octan, Trailer, Airplane, Airport, Cargo",Normal,Box,
10765-1,Ariel's Underwater Concert,Junior,Juniors,Disney Princess,2018,,,92,1,/inventories/10765-1,/minifigs/inset-10765-1,"£12.99, $14.99, 14.99€","New: $12, Used: Not known",,,"Ariel, Disney, Musical, Dolphin, Flounder",Normal,Box,
10858-1,My First Puzzle Pets,Pre-school,Duplo,,2018,26.2 x 14.1 x 9.1 cm (10.3 x 5.6 x 3.6 in),0.34Kg (0.75 lb),18,0,/inventories/10858-1,,"£9.99, $9.99, 9.99€","New: $7, Used: Not known",,,"Dog, Cat, Bird",Normal,Box,
10859-1,My First Ladybird,Pre-school,Duplo,,2018,,,6,0,/inventories/10859-1,,"£3.99, $4.99, 4.99€","New: $4, Used: Not known",,,,Normal,Box,
10860-1,My First Race Car,Pre-school,Duplo,,2018,15.7 x 14.1 x 6.1 cm (6.2 x 5.6 x 2.4 in),0.13Kg (0.29 lb),6,0,/inventories/10860-1,,"£3.99, $4.99, 4.99€","New: $4, Used: Not known",,,Racing Car,Normal,Box,
10861-1,My First Emotions,Pre-school,Duplo,,2018,,,28,0,/inventories/10861-1,,"£17.99, $19.99, 19.99€","New: $20, Used: Not known",,,Brick Built Figure,Normal,Box,
10862-1,My First Celebration,Pre-school,Duplo,,2018,,,41,0,/inventories/10862-1,,"£14.99, $14.99, 14.99€","New: $11, Used: Not known",5.0,1review,Ice Cream Cone,Normal,Box,
10863-1,My First Animal Brick Box,Pre-school,Duplo,,2018,,,34,0,/inventories/10863-1,,"£24.99, $29.99, 29.99€","New: $24, Used: Not known",,,Slide,Normal,Plastic box,
10864-1,Large Playground Brick Box,Pre-school,Duplo,,2018,37 x 26.2 x 18 cm (14.6 x 10.3 x 7.1 in),1.41Kg (3.11 lb),71,2,/inventories/10864-1,/minifigs/inset-10864-1,"£39.99, $49.99, 44.99€","New: $35, Used: Not known",,,"Slide, Swing, Playground",Normal,Plastic box,
10865-1,Fun Creations,Pre-school,Duplo,,2018,,,70,0,/inventories/10865-1,,"£19.99, $29.99, 24.99€","New: $21, Used: Not known",,,"Boat, Rabbit, Penguin, Whale",Normal,Box with handle,
10867-1,Farmers' Market,Pre-school,Duplo,,2018,,,26,3,/inventories/10867-1,/minifigs/inset-10867-1,"£17.99, $19.99, 19.99€","New: $16, Used: Not known",4.0,1review,"Car, Shop, Bird",Normal,Box,
10868-1,Farm Pony Stable,Pre-school,Duplo,,2018,,,59,2,/inventories/10868-1,/minifigs/inset-10868-1,"£24.99, $29.99, 29.99€","New: $22, Used: Not known",,,"Farm, Stable, Foal",Normal,Box,
10869-1,Farm Adventures,Pre-school,Duplo,,2018,,,104,3,/inventories/10869-1,/minifigs/inset-10869-1,"£54.99, $59.99, 59.99€","New: $44, Used: Not known",,,"Tractor, Farm, Rabbit, Bedroom, Sheep, Slide, Chicken, Cow, Goat",Normal,Box,
10870-1,Farm Animals,Pre-school,Duplo,,2018,,,16,0,/inventories/10870-1,,"£9.99, $9.99, 9.99€","New: $8, Used: Not known",,,"Cat, Farm, Pig, Chicken, Cow",Normal,Box,
