set_no,name,theme_group,theme,subtheme,year,dimensions,weight,piece_cnt,minifig_cnt,inventory_url,minifig_url,store_price,current_price,rating_value,rating_votes,tags,set_type,packaging,notes
8246-1,Hydro Racer,Technical,Technic,,1999,,,46,0,/inventories/8246-1,,$4.00,"New: $15, Used: $2",2.5,4,"Microscale, Boat, Airboat",Normal,Box,
8247-1,Road Rebel,Technical,Technic,,1999,,,44,0,/inventories/8247-1,,$6.00,"New: $9, Used: $4",2.0,1review,Microscale,Normal,Box,
8251-1,Sonic Cycle,Technical,Technic,,1999,,,89,0,/inventories/8251-1,,$8.00,"New: $16, Used: $7",5.0,1review,"Motorcycle, Microscale",Normal,Box,
8252-1,Beach Buster,Technical,Technic,,1999,,,183,1,/inventories/8252-1,/minifigs/inset-8252-1,$20.00,"New: $28, Used: $9",4.3,3,Police,Normal,Box,
8253-1,Fire Helicopter,Technical,Technic,,1999,,,210,1,/inventories/8253-1,/minifigs/inset-8253-1,$16.50,"New: $26, Used: $21",3.0,1review,"Aircraft, Helicopter",Normal,Box,
8255-1,Rescue Bike,Technical,Technic,,1999,,,202,2,/inventories/8255-1,/minifigs/inset-8255-1,$15.00,"New: $66, Used: $30",,,"Motorcycle, Sidecar",Normal,Box,
8268-1,Scorpion Attack,Technical,Technic,Competition,1999,,,85,1,/inventories/8268-1,/minifigs/inset-8268-1,$15.00,"New: $49, Used: $9",5.0,2,"Aircraft, Helicopter, Robot, Multibuild, Airplane, Scorpions",Normal,Box,
8269-1,Cyber Stinger,Technical,Technic,Competition,1999,,,345,1,/inventories/8269-1,/minifigs/inset-8269-1,$40.00,"New: $36, Used: $25",,,"Aircraft, Mech, Robot, Multibuild",Normal,Box,
8444-1,Air Enforcer,Technical,Technic,,1999,,,309,0,/inventories/8444-1,,$30.00,"New: $55, Used: $28",4.0,1review,"Aircraft, Helicopter",Normal,Box,
8445-1,Indy Storm,Technical,Technic,,1999,,,446,0,/inventories/8445-1,,$40.00,"New: $107, Used: $88",5.0,2,Racing,Normal,Box,
8446-1,Crane Truck,Technical,Technic,,1999,,,582,0,/inventories/8446-1,,$60.00,"New: $109, Used: $47",4.5,6,Truck,Normal,Box,
8448-1,Super Street Sensation,Technical,Technic,,1999,,,1437,0,/inventories/8448-1,,$130.00,"New: $388, Used: $149",4.7,20,"Car, Convertible",Normal,Box,
8450-1,The Mission,Technical,Technic,Competition,1999,,,643,0,/inventories/8450-1,,,"New: $124, Used: $92",,,"Aircraft, Helicopter, Cybermaster",Normal,Box,Set can be used stand-alone or as an expansion set for CyberMaster.
8500-1,Torch,Technical,Technic,Slizer,1999,,,33,0,/inventories/8500-1,,$6.00,"New: $15, Used: $5",4.7,6,,Normal,Box,Slizers are known as Throw Bots in the US.
8501-1,Ski,Technical,Technic,Slizer,1999,,,34,0,/inventories/8501-1,,$6.00,"New: $17, Used: $5",4.3,8,,Normal,Box,Slizers are known as Throw Bots in the US.
8502-1,Turbo,Technical,Technic,Slizer,1999,,,45,0,/inventories/8502-1,,$6.00,"New: $11, Used: $6",4.2,10,,Normal,Box,Slizers are known as Throw Bots in the US.
8503-1,Scuba,Technical,Technic,Slizer,1999,,,39,0,/inventories/8503-1,,$6.00,"New: $11, Used: $5",4.3,7,,Normal,Box,Slizers are known as Throw Bots in the US.
8504-1,Jet,Technical,Technic,Slizer,1999,,,44,0,/inventories/8504-1,,$6.00,"New: $17, Used: $4",4.7,9,,Normal,Box,Slizers are known as Throw Bots in the US.
8505-1,Amazon,Technical,Technic,Slizer,1999,,,36,0,/inventories/8505-1,,$6.00,"New: $13, Used: $5",4.6,8,,Normal,Box,Slizers are known as Throw Bots in the US.
8506-1,Granite,Technical,Technic,Slizer,1999,,,34,0,/inventories/8506-1,,$6.00,"New: $20, Used: $6",4.6,7,Insect,Normal,Box,Slizers are known as Throw Bots in the US.
8507-1,Electro,Technical,Technic,Slizer,1999,,,37,0,/inventories/8507-1,,$6.00,"New: $11, Used: $6",4.4,10,,Normal,Box,Slizers are known as Throw Bots in the US.
8508-1,Supplementary Discs,Technical,Technic,Slizer,1999,,,5,0,,,$2.00,"New: $8, Used: $3",4.7,3,,Normal,Box,Slizers are known as Throw Bots in the US.
8520-1,Millennium Slizer,Technical,Technic,Slizer,1999,,,135,0,/inventories/8520-1,,$20.00,"New: $64, Used: $26",4.6,8,,Normal,Box,Limited release. Slizers are known as Throw Bots in the US.
9065-1,Brick Bulk Set,Educational,Education,,1999,,,144,0,/inventories/9065-1,,$30.25,"New: Not known, Used: Not known",,,,Normal,,
9122-1,Vehicles,Pre-school,Duplo,Toolo,1999,,,86,2,/inventories/9122-1,/minifigs/inset-9122-1,$69.00,"New: Not known, Used: Not known",,,,Normal,,
9301-1,Traffic Signs,Educational,Education,,1999,,,172,0,/inventories/9301-1,,$25.25,"New: Not known, Used: Not known",,,,Normal,,
9533-1,Numbers Set,Educational,Education,,1999,,,168,0,/inventories/9533-1,,,"New: Not known, Used: $17",,,,Normal,Box,
9633-1,Advanced Air Power Set,Educational,Education,Technic,1999,,,211,0,/inventories/9633-1,,,"New: $215, Used: $195",,,"Electric, Pneumatic",Normal,Plastic box,
9680-1,"Energy Work, Power Starter Set",Educational,Education,,1999,,,,0,,,$250.00,"New: $180, Used: $100",,,"Electric, 9V",Normal,,
9709-1,RCX Programmable LEGO Brick,Technical,Mindstorms,1.0,1999,,,1,0,,,$110.00,"New: $15, Used: $12",5.0,1review,"Electric, 9V, Rcx",Normal,,
9735-1,Robotics Discovery Set,Technical,Mindstorms,1.0,1999,,,390,0,/inventories/9735-1,,$150.00,"New: Not known, Used: $25",5.0,1review,"Robot, Electric, 9V",Normal,,
9738-1,RCX Remote Control Unit,Technical,Mindstorms,1.0,1999,,,1,0,,,$19.75,"New: $6, Used: $2",4.0,1review,Electric,Normal,,
9747-1,Robotics Invention System,Technical,Mindstorms,1.5,1999,,,726,0,/inventories/9747-1,,$200.00,"New: $102, Used: $85",,,"Robot, Electric, 9V, Playmat, Rcx",Normal,,Version 1.5.
9748-1,Droid Developer Kit,Technical,Mindstorms,Star Wars,1999,,,657,0,/inventories/9748-1,,$100.00,"New: $120, Used: $51",5.0,2,"Electric, Droid",Normal,,
9755-1,Temperature Sensor,Technical,Mindstorms,1.0,1999,,,1,0,,,$24.00,"New: $6, Used: $13",,,"Polybag, Electric, 9V",Normal,Polybag,
9756-1,Rotation Sensor,Technical,Mindstorms,1.0,1999,,,1,0,,,$15.00,"New: $10, Used: $10",,,"Electric, 9V",Normal,,
9757-1,Touch Sensor,Technical,Mindstorms,1.0,1999,,,2,0,,,$11.00,"New: $10, Used: $7",,,"Electric, 9V",Normal,,
9758-1,Light Sensor,Technical,Mindstorms,1.0,1999,,,1,0,,,$19.75,"New: $3, Used: $2",5.0,1review,"Electric, 9V",Normal,,Available from Shop At Home 05/2004.
9805-1,Duplo Play Wall,Educational,Education,,1999,,,4,0,,,$159.75,"New: Not known, Used: Not known",,,,Normal,,
9912-1,Solar Cell,Educational,Education,,1999,,,1,0,,,$35.00,"New: Not known, Used: Not known",,,Electric,Normal,,
9916-1,Capacitor,Educational,Education,,1999,,,1,0,,,$15.00,"New: $5, Used: Not known",3.5,2,Electric,Normal,,
4127417-1,Super Value Pack,Miscellaneous,Assorted,Bonus/Value Pack,1999,,,,0,,,,"New: Not known, Used: Not known",,,,Extended,Shrink-wrapped,[US] Walmart exclusive. Year of release unconfirmed.
BAUMIT-1,BAU MIT!,Miscellaneous,Promotional,Miscellaneous,1999,,,1,0,,,,"New: $22, Used: Not known",,,,Other,Blister pack,Promotional pack containing a single red 2x4 brick. [DE] Available at McDonalds restaurants in Germany with proceeds going to McDonald's 'Kinderhilfe Stiftung' charity.
ISBN0751362026-1,LEGO Modellers: Animals,Miscellaneous,Books,Dorling Kindersley,1999,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,
ISBN0751362034-1,LEGO Modellers: Fabulous Figures,Miscellaneous,Books,Dorling Kindersley,1999,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,
ISBN078944691X-1,The Ultimate LEGO Book,Miscellaneous,Books,Dorling Kindersley,1999,,,1,0,,,,"New: Not known, Used: Not known",4.9,11,,Book,,
1086-1,Bulk Bucket,Pre-school,Duplo,,2000,,,48,0,/inventories/1086-1,,,"New: Not known, Used: Not known",,,,Normal,Bucket,"Small lime green bucket, made in Korea."
1177-1,Santa's Truck,Modern day,Town,Special,2000,,,27,1,/inventories/1177-1,/minifigs/inset-1177-1,,"New: $32, Used: Not known",5.0,1review,"Polybag, Car, Christmas, Convertible",Normal,Polybag,"Promotional release with Coca-Cola, Japan."
1196-1,Telekom Race Cyclist,Modern day,Town,Telekom,2000,,,7,1,/inventories/1196-1,/minifigs/inset-1196-1,,"New: $21, Used: $15",3.7,3,"Racing, Bicycle",Normal,Box,Promotional release with German Telekom team for the Tour De France.
1197-1,Telekom Race Cyclist and Television Motorbike,Modern day,Town,Telekom,2000,,,26,3,/inventories/1197-1,/minifigs/inset-1197-1,,"New: $26, Used: $7",2.0,1review,"Camera, Racing, Bicycle",Normal,Box,Promotional release with German Telekom team for the Tour De France.
1198-1,Telekom Race Cyclists and Service Crew,Modern day,Town,Telekom,2000,,,81,3,/inventories/1198-1,/minifigs/inset-1198-1,,"New: $46, Used: $37",4.0,2,"Racing, Bicycle",Normal,Box,Promotional release with German Telekom team for the Tour De France.
1199-1,Telekom Race Cyclists and Winners' Podium,Modern day,Town,Telekom,2000,,,129,8,/inventories/1199-1,/minifigs/inset-1199-1,,"New: $110, Used: $57",3.0,1review,"Car, Racing, Bicycle",Normal,Box,Promotional release with German Telekom team for the Tour De France.
1261-1,Tea With Bumble Bee,Pre-school,Duplo,Little Forest Friends,2000,,,10,2,/inventories/1261-1,/minifigs/inset-1261-1,$5.00,"New: $30, Used: $6",,,Insect,Normal,,Promotional release with airlines. Set includes storybook. Also available in the US from Shop At Home.
1263-1,Easter Bunny,Miscellaneous,Seasonal,Easter,2000,,,27,0,/inventories/1263-1,,$3.00,"New: $10, Used: $2",,,"Polybag, Rabbit, Easter",Normal,Polybag,"Promotional release with Milka chocolate, Germany. Also available from Shop At Home."
1264-1,Easter Chicks,Miscellaneous,Seasonal,Easter,2000,,,26,0,/inventories/1264-1,,,"New: $3, Used: $3",,,"Polybag, Chicken, Easter",Normal,Polybag,"Promotional release with Milka chocolate, Germany. Also available from Shop At Home."
1272-1,Blue Racer,Modern day,Town,Race,2000,,,23,1,/inventories/1272-1,/minifigs/inset-1272-1,$3.95,"New: Not known, Used: $3",,,Racing,Normal,Box,Same as 1282-1 6618-1 
1273-1,Red Four Wheel Driver,Modern day,Town,Race,2000,,,20,1,/inventories/1273-1,/minifigs/inset-1273-1,,"New: $5, Used: Not known",,,"Racing Car, Stunt Rally",Normal,Box,Same as 1283-1 6619-1 
1278-1,Jones and Baby Tyranno,Historical,Adventurers,Dino Island,2000,,,23,1,,/minifigs/inset-1278-1,,"New: $7, Used: $7",3.0,3,"Johnny Thunder, Polybag, Dinosaur, Kabaya, Carriage",Normal,Polybag,Packaged with Kabaya sweets in Japan. Same as 5903-1 
1279-1,Cunningham's Dinofinder,Historical,Adventurers,Dino Island,2000,,,21,1,,/minifigs/inset-1279-1,,"New: $18, Used: Not known",4.0,1review,"Mr Cunningham, Aircraft, Kabaya, Microlight",Normal,Box,Packaged with Kabaya sweets in Japan.
1280-1,Dr. Kilroy's Microcopter,Historical,Adventurers,Dino Island,2000,,,28,1,,/minifigs/inset-1280-1,,"New: $9, Used: $5",3.3,4,"Dr Charles Lightning, Polybag, Aircraft, Helicopter, Camera, Kabaya, Microlight",Normal,Polybag,"Limited release including Albert Heijn shops in the Netherlands, as well as Shop At Home in North America. Also packaged with Kabaya sweets in Japan. Same as 5904-1 "
1281-1,Mike's Dinohunter,Historical,Adventurers,Dino Island,2000,,,24,1,,/minifigs/inset-1281-1,,"New: $14, Used: $6",3.0,2,"Mike, Aircraft, Kabaya",Normal,Box,Packaged with Kabaya sweets in Japan.
1282-1,Blue Racer,Modern day,Town,Race,2000,,,23,1,/inventories/1282-1,/minifigs/inset-1282-1,,"New: $9, Used: $16",,,"Polybag, Racing, Kabaya",Normal,Polybag,Packaged with Kabaya sweets in Japan. Same as 1272-1 6618-1 
1283-1,Red Four Wheel Driver,Modern day,Town,Race,2000,,,20,1,/inventories/1283-1,/minifigs/inset-1283-1,,"New: $16, Used: $0",,,"Polybag, Kabaya",Normal,Polybag,Packaged with Kabaya sweets in Japan. Same as 1273-1 6619-1 
1284-1,Green Buggy,Modern day,Town,Race,2000,,,23,1,/inventories/1284-1,/minifigs/inset-1284-1,,"New: $11, Used: Not known",,,"Polybag, Racing, Kabaya",Normal,Polybag,Packaged with Kabaya sweets in Japan. Same as 6707-1 
1285-1,Yellow Tiger,Modern day,Town,Race,2000,,,23,1,/inventories/1285-1,/minifigs/inset-1285-1,,"New: $11, Used: $4",,,"Polybag, Boat, Speedboat, Kabaya",Normal,Polybag,Packaged with Kabaya sweets in Japan.
1286-1,King Leo's Spear Cart,Historical,Castle,Knights' Kingdom I,2000,,,22,1,/inventories/1286-1,/minifigs/inset-1286-1,,"New: $17, Used: $9",3.5,2,"Polybag, Cart, Kabaya",Normal,Polybag,Packaged with Kabaya sweets in Japan.
1287-1,Richard's Arrowseat,Historical,Castle,Knights' Kingdom I,2000,,,15,1,/inventories/1287-1,/minifigs/inset-1287-1,,"New: $11, Used: $17",2.0,2,"Polybag, Kabaya",Normal,Polybag,Packaged with Kabaya sweets in Japan.Same as 4801-1 4811-1 
1288-1,Bull's Fire Attacker,Historical,Castle,Knights' Kingdom I,2000,,,24,1,/inventories/1288-1,/minifigs/inset-1288-1,,"New: $14, Used: $10",4.0,2,"Polybag, Cart, Kabaya",Normal,Polybag,Packaged with Kabaya sweets in Japan. Same as 4807-1 
1289-1,Weezil's Stone Bomber,Historical,Castle,Knights' Kingdom I,2000,,,22,1,/inventories/1289-1,/minifigs/inset-1289-1,,"New: $11, Used: $12",2.5,2,"Polybag, Kabaya, Catapult",Normal,Polybag,Packaged with Kabaya sweets in Japan.
1290-1,Lava Buggy,Technical,Technic,Robo Riders,2000,,,35,0,/inventories/1290-1,,,"New: $11, Used: Not known",,,"Polybag, Robot, Kabaya",Normal,Polybag,Packaged with Kabaya sweets in Japan.Same as 8003-1 
1291-1,Power Bike,Technical,Technic,Robo Riders,2000,,,32,0,/inventories/1291-1,,,"New: $18, Used: Not known",,,"Polybag, Motorcycle, Robot, Kabaya",Normal,Polybag,Packaged with Kabaya sweets in Japan. Same as 8004-1 
1292-1,Frost Flyer,Technical,Technic,Robo Riders,2000,,,33,0,/inventories/1292-1,,,"New: $18, Used: Not known",,,"Polybag, Aircraft, Helicopter, Robot, Kabaya",Normal,Polybag,Packaged with Kabaya sweets in Japan.Same as 8005-1 
1293-1,Swamp Craft,Technical,Technic,Robo Riders,2000,,,25,0,/inventories/1293-1,,,"New: $27, Used: Not known",,,"Polybag, Robot, Kabaya, Swamp",Normal,Polybag,Packaged with Kabaya sweets in Japan. Same as 8006-1 
1294-1,Fire Helicopter,Modern day,Town,City,2000,,,31,1,/inventories/1294-1,/minifigs/inset-1294-1,,"New: $22, Used: Not known",,,"Polybag, Aircraft, Helicopter, Fire, Kabaya",Normal,Polybag,Packaged with Kabaya sweets in Japan.
1295-1,Water Rider,Modern day,Town,City,2000,,,30,1,/inventories/1295-1,/minifigs/inset-1295-1,,"New: $14, Used: $4",,,"Polybag, Boat, Kabaya, Airboat",Normal,Polybag,Packaged with Kabaya sweets in Japan.
1296-1,Land Scooper,Modern day,Town,City,2000,,,30,1,/inventories/1296-1,/minifigs/inset-1296-1,,"New: $27, Used: Not known",,,"Polybag, Construction, Kabaya, Juniorised",Normal,Polybag,Packaged with Kabaya sweets in Japan.
1297-1,Speed Patroller,Modern day,Town,City,2000,,,34,1,/inventories/1297-1,/minifigs/inset-1297-1,,"New: $18, Used: $3",,,"Polybag, Police, Kabaya, Juniorised",Normal,Polybag,Packaged with Kabaya sweets in Japan.
1349-1,Steven Spielberg Moviemaker Set,Modern day,Studios,,2000,,,442,7,/inventories/1349-1,/minifigs/inset-1349-1,$180.00,"New: $171, Used: $85",3.9,10,"Baseplate, Car, Camera, Dinosaur, Usb",Normal,Box,
1450-1,DUPLO Bucket,Pre-school,Duplo,,2000,,,50,0,/inventories/1450-1,,,"New: Not known, Used: Not known",,,,Normal,,Orange bucket.
1515-1,Classic Pen Series 1,Miscellaneous,Gear,Pens,2000,,,,0,,,,"New: Not known, Used: Not known",4.0,1review,,Gear,,
1516-2,Decoder Pen Series 1,Miscellaneous,Gear,Pens,2000,,,,0,,,,"New: Not known, Used: Not known",,,,Gear,,
1517-2,Hieroglyph Pen Series 1,Miscellaneous,Gear,Pens,2000,,,,0,,,,"New: Not known, Used: Not known",,,,Gear,,
1518-2,Race Pen Series 1,Miscellaneous,Gear,Pens,2000,,,,0,,,,"New: Not known, Used: Not known",,,,Gear,,
1519-1,Sport Pen Series 1,Miscellaneous,Gear,Pens,2000,,,,0,,,,"New: Not known, Used: Not known",,,,Gear,,
1520-2,Adventure Pen Series 1,Miscellaneous,Gear,Pens,2000,,,,0,,,,"New: Not known, Used: $399",,,,Gear,,
1522-1,Soccer Pen Series 2,Miscellaneous,Gear,Pens,2000,,,,0,,,,"New: $7, Used: Not known",,,,Gear,,
1523-1,Arctic Pen Series 2,Miscellaneous,Gear,Pens,2000,,,,0,,,,"New: Not known, Used: $3",,,,Gear,,
1524-1,Dino Island Pen Series 2,Miscellaneous,Gear,Pens,2000,,,,1,,/minifigs/inset-1524-1,,"New: Not known, Used: Not known",,,,Gear,,
1525-2,World Pen Series 2,Miscellaneous,Gear,Pens,2000,,,,0,,,,"New: Not known, Used: Not known",,,,Gear,,
2027-1,Pen Pack Alpha,Miscellaneous,Gear,Pens,2000,,,,0,,,,"New: Not known, Used: Not known",,,,Gear,,
2028-1,Pen Pack Classic,Miscellaneous,Gear,Pens,2000,,,,0,,,$3.00,"New: Not known, Used: Not known",,,,Gear,,
2029-1,Pen Pack Dream Star,Miscellaneous,Gear,Pens,2000,,,,0,,,$6.00,"New: Not known, Used: Not known",,,,Gear,,
2030-2,Pen Pack Safari,Miscellaneous,Gear,Pens,2000,,,,0,,,,"New: Not known, Used: Not known",,,,Gear,,
2077-1,My Bumble Bee,Pre-school,Baby,,2000,,,12,0,,,$10.00,"New: Not known, Used: Not known",,,,Normal,,From 6 months.
2155-1,Water-Plane,Basic,Basic,,2000,,,18,0,/inventories/2155-1,,,"New: $23, Used: Not known",,,"Polybag, Kabaya",Normal,Polybag,Packaged with Kabaya sweets in Japan. Also may have been available as early as 1997.
2156-1,Racer,Basic,Basic,,2000,,,17,0,/inventories/2156-1,,,"New: $23, Used: Not known",3.0,1review,"Polybag, Kabaya",Normal,Polybag,Packaged with Kabaya sweets in Japan. Also may have been available as early as 1997.
2157-1,Speed Boat,Basic,Basic,,2000,,,16,0,/inventories/2157-1,,,"New: $23, Used: Not known",,,"Polybag, Kabaya",Normal,Polybag,Packaged with Kabaya sweets in Japan. Also may have been available as early as 1997.
2158-1,Copter,Basic,Basic,,2000,,,10,0,/inventories/2158-1,,,"New: $23, Used: Not known",,,"Polybag, Kabaya",Normal,Polybag,Packaged with Kabaya sweets in Japan.
2225-1,Heavy Loader,Pre-school,Duplo,,2000,,,70,0,/inventories/2225-1,,,"New: Not known, Used: Not known",,,,Normal,,
2250-1,Advent Calendar,Basic,Basic,Seasonal,2000,,,240,0,/inventories/2250-1,,$20.00,"New: $43, Used: $20",3.0,1review,"Aircraft, Helicopter, Truck, Microscale, Christmas, Boat, Multibuild, Airplane, Bird, Biplane, Snowman, Seaplane, Giraffe, Merpeople, Rhinoceros",Normal,Box,
2297-1,Cute Building Animals,Pre-school,Duplo,,2000,,,11,0,/inventories/2297-1,,$7.00,"New: Not known, Used: Not known",,,,Normal,,From 18 months.
2332-1,DUPLO Bucket (XL) - Elephants,Pre-school,Duplo,,2000,,,88,2,/inventories/2332-1,/minifigs/inset-2332-1,,"New: Not known, Used: Not known",,,Camera,Normal,,From 18 months. Extra-large green bucket.
2400-1,Cute Building Vehicles,Pre-school,Duplo,,2000,,,31,1,/inventories/2400-1,/minifigs/inset-2400-1,$15.00,"New: Not known, Used: Not known",,,,Normal,,From 18 months.
2468-1,My First Rattle,Pre-school,Baby,,2000,,,2,0,,,,"New: $13, Used: Not known",,,,Normal,,From 0 years.
2477-1,Basic Building Set,Pre-school,Duplo,,2000,,,30,0,/inventories/2477-1,,$6.00,"New: Not known, Used: Not known",,,,Normal,,From 18 months.
2503-1,Musical Apple,Pre-school,Baby,,2000,,,2,0,,,$10.00,"New: $26, Used: Not known",,,,Normal,,From 0 years.
2514-1,Activity Friends,Pre-school,Baby,,2000,,,9,0,,,$13.00,"New: $35, Used: $17",,,,Normal,,"From 0 years. Repackaged and renamed ""Swing Rings"" in 2002."
2517-1,My Rattle Friends,Pre-school,Baby,,2000,,,3,0,,,$6.00,"New: $16, Used: Not known",,,,Normal,,From 0 years.
2522-1,Play Book,Pre-school,Baby,,2000,,,2,1,,/minifigs/inset-2522-1,$10.00,"New: $25, Used: Not known",,,,Normal,,
2524-1,My Racing Bugs,Pre-school,Baby,,2000,,,4,0,,,$10.00,"New: Not known, Used: Not known",,,,Normal,,From 6 months.
2526-1,Tim & Tom's Adventure,Pre-school,Baby,,2000,,,1,1,,/minifigs/inset-2526-1,$8.00,"New: $19, Used: Not known",4.0,1review,,Normal,,From 9 months.
2587-1,Play Train,Pre-school,Baby,,2000,,,6,1,,/minifigs/inset-2587-1,$6.00,"New: Not known, Used: Not known",1.0,1review,,Normal,,
2589-1,Timmy on Tour Stack 'n' Learn,Pre-school,Baby,,2000,,,9,1,,/minifigs/inset-2589-1,$6.00,"New: Not known, Used: Not known",,,,Normal,,From 6 months.
2591-1,Happy Explorers Stack 'n' Learn,Pre-school,Baby,,2000,,,17,2,,/minifigs/inset-2591-1,$13.00,"New: Not known, Used: Not known",,,,Normal,,From 6 months.
2592-1,Baby Mickey & Baby Minnie,Pre-school,Baby,Disney's Baby Mickey,2000,,,18,2,,/minifigs/inset-2592-1,$20.00,"New: Not known, Used: $40",,,"Mickey Mouse, Minnie Mouse",Normal,,
2593-1,Baby Mickey,Pre-school,Baby,Disney's Baby Mickey,2000,,,8,1,,/minifigs/inset-2593-1,$10.00,"New: Not known, Used: Not known",3.0,1review,Mickey Mouse,Normal,,
2594-1,Baby Mickey & Baby Minnie Playground,Pre-school,Baby,Disney's Baby Mickey,2000,,,9,2,,/minifigs/inset-2594-1,$15.00,"New: Not known, Used: $23",,,"Mickey Mouse, Minnie Mouse, Disney",Normal,,
2707-1,Glider,Basic,Basic,,2000,,,9,0,,,,"New: Not known, Used: Not known",,,Polybag,Normal,Polybag,Available in Japan. Similar to 2135-1 
2708-1,Aircraft,Basic,Basic,,2000,,,12,0,,,,"New: $4, Used: Not known",,,Polybag,Normal,Polybag,Available in Japan.Similar to 2136-1 
2709-1,Snowmobile,Basic,Basic,,2000,,,8,0,/inventories/2709-1,,,"New: Not known, Used: Not known",,,"Polybag, Snowmobile",Normal,Polybag,Available in Japan. Similar to 2137-1 
2710-1,Helicopter,Basic,Basic,,2000,,,8,0,,,,"New: $4, Used: Not known",4.0,1review,"Polybag, Aircraft, Helicopter, Microscale, Multibuild",Normal,Polybag,Available in Japan. Similar to 2138-1 
2722-1,Ship,Basic,Basic,,2000,,,12,0,,,,"New: Not known, Used: Not known",,,Polybag,Normal,Polybag,Available in Japan. Similar to 2139-1 
2751-1,Egg Fun,Pre-school,Duplo,,2000,,,,0,,,$4.00,"New: Not known, Used: Not known",,,,Normal,,From 18 months. Four different egg sets all with the same number.
2797-1,Happy Bucket,Pre-school,Duplo,,2000,,,49,1,/inventories/2797-1,/minifigs/inset-2797-1,,"New: Not known, Used: Not known",,,,Normal,Bucket,Medium green bucket set.
2799-1,XL Fun-time Bucket,Pre-school,Duplo,,2000,,,90,1,/inventories/2799-1,/minifigs/inset-2799-1,,"New: Not known, Used: $13",,,,Normal,Bucket,Extra-large green bucket set.
2825-1,The Meadowsweets,Pre-school,Duplo,Little Forest Friends,2000,,,15,2,/inventories/2825-1,/minifigs/inset-2825-1,$10.00,"New: $39, Used: Not known",4.0,1review,Spider,Normal,Box,From 2 years.
2827-1,"Read, Listen and Play Box",Pre-school,Duplo,Little Forest Friends,2000,,,38,5,/inventories/2827-1,/minifigs/inset-2827-1,$25.00,"New: Not known, Used: Not known",4.0,1review,,Normal,,From 2 years.
2904-1,Motorbike,Pre-school,Action Wheelers,,2000,,,11,1,/inventories/2904-1,/minifigs/inset-2904-1,$10.00,"New: $6, Used: $18",,,"Motorcycle, Camera, Duplo, Sidecar",Normal,,Became part of the LEGO Explore Logic theme in 2002.
2909-1,Helicopter,Pre-school,Action Wheelers,,2000,,,18,1,/inventories/2909-1,/minifigs/inset-2909-1,$15.00,"New: Not known, Used: Not known",,,"Aircraft, Helicopter, Duplo",Normal,,
2912-1,Radical Racer,Pre-school,Action Wheelers,,2000,,,16,1,,/minifigs/inset-2912-1,$20.00,"New: Not known, Used: Not known",,,"Racing, Duplo",Normal,,"Became part of the LEGO Explore Logic theme in 2002 and named ""Racing Car""."
2913-1,Construction,Pre-school,Action Wheelers,,2000,,,29,2,/inventories/2913-1,/minifigs/inset-2913-1,$30.00,"New: Not known, Used: Not known",,,"Construction, Excavator, Duplo",Normal,,
2914-1,Rescue Base,Pre-school,Action Wheelers,,2000,,,44,3,/inventories/2914-1,/minifigs/inset-2914-1,$50.00,"New: Not known, Used: Not known",,,"Aircraft, Helicopter, Truck, Motorcycle, Base, Duplo",Normal,,
2916-1,MyBot,Pre-school,Action Wheelers,,2000,,,31,1,/inventories/2916-1,/minifigs/inset-2916-1,$50.00,"New: $94, Used: $51",5.0,1review,Duplo,Normal,,
2931-1,Push Locomotive,Pre-school,Duplo,Trains,2000,,,10,1,/inventories/2931-1,/minifigs/inset-2931-1,$15.00,"New: $23, Used: $17",,,"Elephant, Clown",Normal,,From 2 years. Became part of the Lego Explore Logic theme in 2002.
2932-1,Train Starter Set with Motor,Pre-school,Duplo,Trains,2000,,,29,3,/inventories/2932-1,/minifigs/inset-2932-1,$50.00,"New: Not known, Used: $56",,,"Passenger Train, Train Track",Normal,,From 3 years.
2933-1,Deluxe Train Set with Motor,Pre-school,Duplo,Trains,2000,,,75,3,/inventories/2933-1,/minifigs/inset-2933-1,$100.00,"New: Not known, Used: $85",4.0,1review,"Electric, Post, Mail",Normal,,From 3 years.
2936-1,Train Station,Pre-school,Duplo,Trains,2000,,,40,3,/inventories/2936-1,/minifigs/inset-2936-1,$30.00,"New: Not known, Used: $50",4.0,1review,"Railway Building, Train Station, Train Track",Normal,,From 2 years.
2937-1,Supplementary Wagon,Pre-school,Duplo,Trains,2000,,,9,1,/inventories/2937-1,/minifigs/inset-2937-1,$9.00,"New: $18, Used: Not known ",5.0,1review,Racing,Normal,,From 2 years.
2938-1,Train Tunnel,Pre-school,Duplo,Trains,2000,,,14,1,/inventories/2938-1,/minifigs/inset-2938-1,$15.00,"New: Not known, Used: Not known",,,Trackside Structure,Normal,,From 2 years.
2942-1,Play House,Pre-school,Duplo,,2000,,,73,4,/inventories/2942-1,/minifigs/inset-2942-1,$70.00,"New: $153, Used: $80",,,"House, Car, Cat, Kitchen, Bedroom, Bathroom",Normal,,From 3 years.
2967-1,Special Tubes,Pre-school,Duplo,,2000,,,37,1,/inventories/2967-1,/minifigs/inset-2967-1,$15.00,"New: Not known, Used: Not known",,,Slide,Normal,,
2968-1,Animal Safari,Pre-school,Duplo,,2000,,,48,1,/inventories/2968-1,/minifigs/inset-2968-1,$20.00,"New: Not known, Used: Not known",,,,Normal,,
