set_no,name,theme_group,theme,subtheme,year,dimensions,weight,piece_cnt,minifig_cnt,inventory_url,minifig_url,store_price,current_price,rating_value,rating_votes,tags,set_type,packaging,notes
5002674-1,Moleskine 2014 Weekly Pocket Planner,Miscellaneous,Gear,Stationery,2013,,,,0,,,$18.99,"New: Not known, Used: Not known",,,,Gear,,
5002675-1,Moleskine 2014 Daily Pocket Planner,Miscellaneous,Gear,Stationery,2013,,,,0,,,$21.99,"New: Not known, Used: Not known",,,Moleskine,Gear,,
5002676-1,Moleskine 2014 Large Weekly Planner,Miscellaneous,Gear,Stationery,2013,,,,0,,,$24.99,"New: Not known, Used: Not known",,,Moleskine,Gear,,
5002677-1,Moleskine 2014 Large Daily Planner,Miscellaneous,Gear,Stationery,2013,,,,0,,,$25.99,"New: Not known, Used: Not known",,,Moleskine,Gear,,
5002678-1,LEGO Belkin Brand iPhone 5 Builder Case Yellow/Red,Miscellaneous,Gear,Phone cases,2013,,,,0,,,"£24.99, $29.99","New: Not known, Used: Not known",,,,Gear,Blister pack,
5002679-1,Legends of Chima Classic Backpack,Miscellaneous,Gear,Bags,2013,,,,0,,,$31.99,"New: Not known, Used: Not known",,,,Gear,,
5002774-1,Batman: DC Universe Super Heroes Wii U Video Game,Miscellaneous,Gear,Video Games/Wii U,2013,,,,0,,,"£39.99, $29.99","New: Not known, Used: Not known",,,,Gear,,
5002779-1,iPod touch Case Yellow and Blue,Miscellaneous,Gear,Phone cases,2013,,,,0,,,"£19.99, $19.99, 24.99€","New: Not known, Used: Not known",,,,Gear,,
5002790-1,Marvel 3DS,Miscellaneous,Gear,Video Games/3DS,2013,,,,0,,,"£34.99, $29.99","New: Not known, Used: Not known",,,,Gear,,
5002792-1,Marvel PC,Miscellaneous,Gear,Video Games/PC,2013,,,,0,,,"£24.99, $19.99","New: Not known, Used: Not known",,,,Gear,,
5002793-1,Marvel PS VITA,Miscellaneous,Gear,Video Games/PS Vita,2013,,,,0,,,"£34.99, $29.99","New: Not known, Used: Not known",,,,Gear,,
5002794-1,Marvel PS3,Miscellaneous,Gear,Video Games/PS3,2013,,,,0,,,"£39.99, $49.99","New: Not known, Used: Not known",4.0,1review,,Gear,,
5002796-1,Marvel WII U,Miscellaneous,Gear,Video Games/Wii U,2013,,,,0,,,"£39.99, $49.99","New: Not known, Used: Not known",,,,Gear,,
5002801-1,Friends Brick Light (Purple),Miscellaneous,Gear,Lights,2013,,,,0,,,£12.99,"New: Not known, Used: Not known",,,,Gear,,
5002803-1,Brick Light (Yellow),Miscellaneous,Gear,Lights,2013,,,,0,,,£12.99,"New: Not known, Used: Not known",,,,Gear,,
5002804-1,2x4 Brick Key Light (Green),Miscellaneous,Gear,Lights,2013,,,,0,,,£7.99,"New: Not known, Used: Not known",,,,Gear,,
5002805-1,2x4 Brick Key Light (Blue),Miscellaneous,Gear,Lights,2013,,,,0,,,£7.99,"New: Not known, Used: Not known",,,,Gear,,
5002822-1,Darth Maul and Yoda Magnets,Miscellaneous,Gear,Magnets/Star Wars,2013,,,,0,,,$13.99,"New: Not known, Used: Not known",,,,Gear,,
5002823-1,Darth Vader and Obi Wan Kenobi Magnets,Miscellaneous,Gear,Magnets/Star Wars,2013,,,,0,,,$13.99,"New: Not known, Used: Not known",,,,Gear,,
5002824-1,"Han Solo, Chewbacca and Stormtrooper Magnets",Miscellaneous,Gear,Magnets/Star Wars,2013,,,,0,,,$20.99,"New: Not known, Used: Not known",,,,Gear,,
5002825-1,"Luke Skywalker, Princess Leia and Boba Fett Magnets",Miscellaneous,Gear,Magnets/Star Wars,2013,,,,0,,,$20.99,"New: Not known, Used: Not known",,,,Gear,,
5002826-1,Batman and Superman magnets,Miscellaneous,Gear,Magnets/Super Heroes,2013,,,,0,,,$13.99,"New: Not known, Used: Not known",,,,Gear,,
5002827-1,Magnet Set: Spiderman and Iron Man,Miscellaneous,Gear,Magnets/Super Heroes,2013,,,,0,,,$13.99,"New: Not known, Used: Not known",,,,Gear,,
5002828-1,Magnet Set: Frodo and Bilbo Baggins,Miscellaneous,Gear,Magnets/Lord Of The Rings,2013,,,,0,,,$13.99,"New: Not known, Used: Not known",,,,Gear,,
5002891-1,The LEGO Movie Poster Sticker ,Miscellaneous,Gear,Stickers,2013,,,,0,,,,"New: Not known, Used: Not known",,,,Gear,,Intended for use with 10232 Palace Cinema and free with purchases of it in September 2013. [US]Connects with 10232-1 
5002900-1,iPod touch Case Red and Blue,Miscellaneous,Gear,Phone cases,2013,,,,0,,,"£19.99, 24.99€","New: Not known, Used: Not known",,,,Gear,,
5002901-1,iPod touch Case Green and Blue,Miscellaneous,Gear,Phone cases,2013,,,,0,,,£19.99,"New: Not known, Used: Not known",,,,Gear,,
5003079-1,LEGO Friends ,Miscellaneous,Gear,Video Games/3DS,2013,,,,0,,,"£29.99, $19.99","New: Not known, Used: Not known",,,,Gear,,
5003564-1,Friends Sorting System,Miscellaneous,Gear,Storage,2013,,,,0,,,$39.99,"New: Not known, Used: Not known",,,"Storage, Friends",Gear,,
6031636-1,Friends promotional pack,Miscellaneous,Gear,Miscellaneous,2013,,,,0,,,,"New: Not known, Used: Not known",,,,Gear,,"Polybag containing puppy key chain, butterfly note pad, puffy sticker and mini map of Heartlake City. [PL] Available March 2013.[US] In store promotion at TRU, March 23rd 2013"
6031640-1,Chima Promotional Pack,Action/Adventure,Legends of Chima,Promotional,2013,,,5,0,,,£0.00,"New: Not known, Used: Not known",,,Polybag,Extended,Polybag,"Contains a key chain, Laval card, Cragger card, rip cord, topper and a small Laval poster. [UK/US] Given away at LoC event at brand stores, January 2013."
6031641-1,Lion tribe rip-cord and topper,Action/Adventure,Legends of Chima,Promotional,2013,,,2,0,,,"£0.00, $0.00","New: Not known, Used: Not known",,,Polybag,Extended,Polybag,"Contains a rip-cord, a circular cord topper and a poster. [FR] Given away in King Jouets stores with LoC purchase, Dec 2012-"
6031645-1,City promotional pack,Miscellaneous,Gear,Miscellaneous,2013,,,,0,,,,"New: Not known, Used: Not known",,,,Gear,,Polybag containing City Fire key ring and other items.[PL] Available March 2013.
6043173-1,Promotional polybag,Girls,Friends,,2013,,,23,0,,,,"New: $6, Used: Not known",3.0,1review,Polybag,Extended,Polybag,
6043183-1,Children's Jewellery,Girls,Friends,,2013,,,,0,,,,"New: Not known, Used: Not known",,,Polybag,Extended,Polybag,
6043191-1,Promotional pack,Action/Adventure,Legends of Chima,Promotional,2013,,,12,0,,,,"New: Not known, Used: Not known",,,Polybag,Extended,Polybag,
6043203-1,Croc tribe rip-cord and topper,Action/Adventure,Legends of Chima,Promotional,2013,,,2,0,,,,"New: Not known, Used: Not known",,,Polybag,Extended,Polybag,Contains a rip-cord and a circular cord topper.[US] Prize from LEGO Brand stores for taking part in a Speedor tournament.
9003455-1,City Fire watch,Miscellaneous,Gear,Watches/Clocks,2013,,,,0,,,,"New: Not known, Used: Not known",,,,Gear,,
CANOGA-1,Canoga Park Exclusive Minifigure Pack,Miscellaneous,Promotional,LEGO brand store opening set,2013,,,,0,,,,"New: Not known, Used: Not known",,,USA,Other,,"[US] LEGO Store Grand Opening Exclusive Set, Canoga Park, LA."
COMCON027-1,Spider-Woman,Licensed,Marvel Super Heroes,Comics,2013,,,4,1,,/minifigs/inset-COMCON027-1,,"New: $2552, Used: Not known",,,"Spider-Woman, Female, SDCC",Other,Plastic box,Given away at SDCC 2013.
COMCON028-1,Spider-Man,Licensed,Marvel Super Heroes,The Amazing Spider-Man,2013,,,3,1,,/minifigs/inset-COMCON028-1,,"New: $3238, Used: Not known",,,"Spider-Man, SDCC",Other,Plastic box,Given away at SDCC 2013.
COMCON029-1,Black Suit Superman Minifigure (SDCC 2013 Exclusive),Licensed,DC Comics Super Heroes,Promotional Exclusive Minifigure,2013,,,5,1,,/minifigs/inset-COMCON029-1,,"New: $1700, Used: Not known",,,"Superman, SDCC",Other,Plastic box,Given away at SDCC 2013.
COMCON030-1,Green Arrow Minifigure (SDCC 2013 Exclusive),Licensed,DC Comics Super Heroes,,2013,,,4,1,,/minifigs/inset-COMCON030-1,,"New: $1815, Used: Not known",,,"Green Arrow, SDCC",Other,Plastic box,Given away at SDCC 2013.
COMCON031-1,Azog Minifigure,Licensed,The Hobbit,Promotional Exclusive Minifigure,2013,,,,1,,/minifigs/inset-COMCON031-1,,"New: $1111, Used: Not known",,,"Azog, SDCC, Orcs",Other,Plastic box,Given away at random to attendees of San Diego Comic Con 2013.
COMCON032-1,Jek-14 Mini Stealth Starfighter,Licensed,Star Wars,Original Content,2013,,,127,1,,/minifigs/inset-COMCON032-1,$39.99,"New: $145, Used: $65",,,"Jek-14, Starfighter, SDCC, Droid",Other,Box,Available to buy at San Diego Comic Con 2013.
COMCON033-1,Micro Scale Bag End,Licensed,The Hobbit,An Unexpected Journey,2013,,,130,1,,/minifigs/inset-COMCON033-1,$39.99,"New: $132, Used: $122",5.0,1review,"Bilbo Baggins, Microscale, Shire",Other,Box,Available to buy at San Diego Comic Con 2013.
DESPERES-1,"Des Peres, Exclusive Minifigure Pack",Miscellaneous,Promotional,LEGO brand store opening set,2013,,,16,0,,,$0.00,"New: $162, Used: Not known",,,"Sports, USA, France",Other,Blister pack,"LEGO Store Grand Opening Exclusive Set, Des Peres, MO. Free with minimum purchase. Limited to 400 sets. [US] "
EDMONTON-1,Edmonton Exclusive Minifigure Pack,Miscellaneous,Promotional,LEGO brand store opening set,2013,,,,0,,,,"New: $93, Used: Not known",,,Canada,Other,Blister pack,"[CA] LEGO Store Grand Opening Exclusive Set, Edmonton."
ELF-1,Mirkwood Elf,Licensed,The Hobbit,The Desolation of Smaug,2013,,,6,1,,/minifigs/inset-ELF-1,,"New: $18, Used: Not known",,,"Mirkwood Elf, Polybag, Elves",Other,Polybag,"Given away at cinemas/theaters to those who pre-booked to see The Hobbit: The Desolation of Smaug, December 2013"
EV3MEG-1,EV3 MEG Mini,Technical,Mindstorms,EV3,2013,,,,0,,,,"New: Not known, Used: Not known",,,Microscale,Other,Other,Designed by Martyn Boogaarts. Packed by EV3 robot in zip-lock bag.
FREEHOLD-1,Freehold Exclusive Minifigure Pack,Miscellaneous,Promotional,LEGO brand store opening set,2013,,,,0,,,,"New: $140, Used: Not known",,,USA,Other,Blister pack,"LEGO Store Grand Opening Exclusive Set, Freehold, NJ, USA."
GLASGOW-1,"Glasgow, UK Exclusive Minifigure Pack",Miscellaneous,Promotional,LEGO brand store opening set,2013,,,15,3,,/minifigs/inset-GLASGOW-1,£0.00,"New: Not known, Used: Not known",,,Scotland,Other,Blister pack,"LEGO Store Grand Opening Exclusive Set, Glasgow. Free with minimum purchase, June 2013. Limited to 300 sets. [UK] "
GURNEE-1,Gurnee Exclusive Minifigure Pack,Miscellaneous,Promotional,LEGO brand store opening set,2013,,,,0,,,,"New: Not known, Used: Not known",,,USA,Other,,"LEGO Store Grand Opening Exclusive Set, Gurnee, IL, USA."
ISBN0805087613-1,Cool Cars and Trucks,Miscellaneous,Books,Henry Holt & Company,2013,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Sean Kenney
ISBN0805087621-1,Cool City,Miscellaneous,Books,Henry Holt & Company,2013,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Sean Kenney
ISBN080508763X-1,Cool Robots,Miscellaneous,Books,Henry Holt & Company,2013,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Sean Kenney
ISBN080509539X-1,Cool Castles,Miscellaneous,Books,Henry Holt & Company,2013,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Sean Kenney
ISBN1250031109-1,Totally Cool Creations,Miscellaneous,Books,Square Fish,2013,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Sean Kenney
ISBN1409324621-1,LEGO Minifigures: Character Encyclopedia,Miscellaneous,Books,Dorling Kindersley,2013,,,6,1,,/minifigs/inset-ISBN1409324621-1,"£14.99, $18.99","New: Not known, Used: Not known",4.0,1review,Military,Book,,
ISBN1409326055-1,LEGO Star Wars: Battle for the Stolen Crystals: Brickmaster,Miscellaneous,Books,Dorling Kindersley,2013,,,189,2,,/minifigs/inset-ISBN1409326055-1,"£19.99, $32.99","New: Not known, Used: Not known",3.0,1review,"Commander Gree, Commando Droid, Droid",Book,,Contains 11905-1 
ISBN1409326063-1,LEGO Legends of Chima: The Quest for CHI: Brickmaster,Miscellaneous,Books,Dorling Kindersley,2013,,,187,0,,,£19.99,"New: Not known, Used: Not known",,,Dk Brickmaster,Book,,Contains 11904-1 
ISBN1409327515-1,The LEGO Play Book,Miscellaneous,Books,Dorling Kindersley,2013,,,,0,,,"£16.99, $24.99","New: Not known, Used: Not known",5.0,1review,,Book,,
ISBN1409333124-1,LEGO Minifigure Year by Year: A Visual History,Miscellaneous,Books,Dorling Kindersley,2013,,,12,3,,/minifigs/inset-ISBN1409333124-1,"£25.00, $39.99","New: Not known, Used: Not known",4.0,1review,"Stormtrooper, City",Book,,
ISBN1409333582-1,LEGO Star Wars: The Yoda Chronicles,Miscellaneous,Books,Dorling Kindersley,2013,,,4,1,,/minifigs/inset-ISBN1409333582-1,,"New: Not known, Used: Not known",3.0,1review,Clone Trooper,Book,,
ISBN1438002491-1,Brick City: Global Icons to Make from LEGO (US edition),Miscellaneous,Books,Barron's Educational Series,2013,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Warren Elsmore
ISBN1481148281-1,The Secret Life Of Plastic People,Miscellaneous,Books,CreateSpace,2013,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,"Authors: John Currie, Kevin Currie"
ISBN1482528932-1,The Unofficial LEGO Minifigure Catalog: 2nd Edition,Miscellaneous,Books,CreateSpace/Bartneck,2013,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Christoph Bartneck
ISBN1482529106-1,The Star Wars LEGO Minifigure Catalog: 2nd Edition,Miscellaneous,Books,CreateSpace/Bartneck,2013,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Christoph Bartneck
ISBN1482529319-1,The 2012 LEGO Minifigure Catalog: 1st Edition,Miscellaneous,Books,CreateSpace/Bartneck,2013,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Christoph Bartneck
ISBN1482529343-1,The 2011 LEGO Minifigure Catalog: 2nd Edition,Miscellaneous,Books,CreateSpace/Bartneck,2013,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Christoph Bartneck
ISBN1593274904-1,The BrickGun Book,Miscellaneous,Books,No Starch Press,2013,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Jeff Boen
ISBN159327503X-1,"The LEGO Build-It Book, Vol. 1: Amazing Vehicles",Miscellaneous,Books,No Starch Press,2013,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,"Authors: Nathaneal Kuipers, Mattea Zamboni"
ISBN1593275080-1,Beautiful LEGO,Miscellaneous,Books,No Starch Press,2013,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Mike Doyle
ISBN1593275129-1,"The LEGO Adventure Book, Vol. 2: Spaceships, Pirates, Dragons & More!",Miscellaneous,Books,No Starch Press,2013,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Megan Rothrock
ISBN1593275137-1,"The LEGO Build-It Book, Vol. 2: Amazing Vehicles",Miscellaneous,Books,No Starch Press,2013,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,"Authors: Nathaneal Kuipers, Mattea Zamboni"
ISBN1593275218-1,LEGO Space: Building the Future,Miscellaneous,Books,No Starch Press,2013,,,,0,,,,"New: Not known, Used: Not known",5.0,1review,,Book,,"Authors: Peter Reid, Tim Goddard"
ISBN1593275331-1,The LEGO MINDSTORMS EV3 Laboratory,Miscellaneous,Books,No Starch Press,2013,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Daniele Benedettelli
ISBN1626361185-1,A Million Little Bricks: The Unofficial Illustrated History of the LEGO Phenomenon,Miscellaneous,Books,Skyhorse Publishing,2013,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Sarah Herman
ISBN184533812X-1,Brick City: LEGO for Grown-ups,Miscellaneous,Books,Mitchell Beazley,2013,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Warren Elsmore
ISBN184794115X-1,Brick by Brick: How LEGO Rewrote the Rules of Innovation and Conquered the Toy Industry,Miscellaneous,Books,Random House,2013,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,"Authors: Bill Breen, David Robertson"
ISBN3868527664-1,Build Your Own LEGO Vehicles,Miscellaneous,Books,Heel-Verlag,2013,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Joachim Klang
ISBN386852777X-1,LEGO Galaxy: Build Your Own Universe,Miscellaneous,Books,Heel-Verlag,2013,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,"Authors: Joachim Klang, Oliver Albrecht, Lutz Uhlmann, Tim Bischoff"
JOKERMECH-1,The Joker's Mech,Licensed,DC Comics Super Heroes,Loose Build,2013,,,,0,,,,"New: Not known, Used: Not known",,,Mech,Other,None (loose parts),"[US] Toys R Us in store build, fall 2013."
LEEDS-1,"Leeds, UK Exclusive Minifigure Pack",Miscellaneous,Promotional,LEGO brand store opening set,2013,,,16,3,,/minifigs/inset-LEEDS-1,£0.00,"New: $112, Used: Not known",,,"Sports, Owl",Other,Blister pack,"LEGO Store Grand Opening Exclusive Set, Leeds, UK, May 2013. Free with minimum purchase. Limited to 300 sets. "
LEONARDO-1,Shadow Leonardo UK tin edition,Licensed,Teenage Mutant Ninja Turtles,Promotional,2013,,,,1,,/minifigs/inset-LEONARDO-1,,"New: Not known, Used: Not known",,,"Leonardo, Cartoon, Nickelodeon",Other,Other,Limited edition of 400 given away to children who dressed as turtles at Entertainer toy shops at Westfield shopping centres in February 2013.
LILLE-1,"Lille, France, Exclusive Minifigure Pack",Miscellaneous,Promotional,LEGO brand store opening set,2013,,,,3,,/minifigs/inset-LILLE-1,"£0.00, $0.00","New: $68, Used: Not known",,,France,Other,Blister pack,"LEGO Store Grand Opening Exclusive Set, Lille, France. Free with minimum purchase. Limited to 300 sets."
LOTRDVDBD-1,The Hobbit - An Unexpected Journey Blu-ray with Bilbo Baggins Minifigure,Miscellaneous,Gear,Digital media,2013,,,,1,,/minifigs/inset-LOTRDVDBD-1,,"New: Not known, Used: Not known",5.0,2,Bilbo Baggins,Gear,,[US] Target Exclusive
LSMMBE1-1,Castle,Miscellaneous,Promotional,LEGO brand stores,2013,,,,0,,,,"New: Not known, Used: Not known",,,Castle,Other,None (loose parts),[US] Brand store build September 2013
LSMMBE2-1,Aircraft,Miscellaneous,Promotional,LEGO brand stores,2013,,,,0,,,,"New: Not known, Used: Not known",,,Airplane,Other,None (loose parts),[US] Brand store build October 2013
MAY2013-1,Holocron Droid,Licensed,Star Wars,Original Content,2013,,,31,0,,,,"New: Not known, Used: Not known",,,Droid,Other,None (loose parts),"In-store build in brand stores, May 1, 2013View instructions"
MINECON-1,Steve,Licensed,Minecraft,Miscellaneous,2013,,,19,0,,,,"New: Not known, Used: Not known",,,"Brick Built Figure, Video Game",Other,None (loose parts),"Given out free to attendees at MineCon 2013 in Orlando, Florida, November 2-3, 2013"
MUNICH-1,"Munich Pasing, Germany, Exclusive Minifigure Pack",Miscellaneous,Promotional,LEGO brand store opening set,2013,,,12,3,,/minifigs/inset-MUNICH-1,"£0.00, $0.00","New: Not known, Used: Not known",,,"Sports, Germany",Other,Blister pack,"LEGO Store Grand Opening Exclusive Set, Munich Pasing, Germany, February 2013. Free with minimum purchase. Limited to 300."
MURRAY-1,Murray Exclusive Minifigure Pack,Miscellaneous,Promotional,LEGO brand store opening set,2013,,,,0,,,,"New: $65, Used: Not known",,,USA,Other,Blister pack,"LEGO Store Grand Opening Exclusive Set, Murray, UT. Free with minimum purchase. Limited to 400 sets. [US]"
NYCC2013-1,Yoda display box,Licensed,Star Wars,Promotional,2013,,,,0,,,,"New: Not known, Used: Not known",,,"Vignette, USA, NYCC",Other,Plastic box,[US] 150 produced and available at New York Comic Con 2013.
SANANTONIO-1,"San Antonio, Tx, Exclusive Minifigure Pack",Miscellaneous,Promotional,LEGO brand store opening set,2013,,,16,0,,,$0.00,"New: $58, Used: Not known",,,USA,Other,Blister pack,"LEGO Store Grand Opening Exclusive Set, San Antonio, TX. Free with minimum purchase. Limited to 400 sets. [US]"
SOOUEST-1,"SO Ouest, France, Exclusive Minifigure Pack",Miscellaneous,Promotional,LEGO brand store opening set,2013,,,,3,,/minifigs/inset-SOOUEST-1,,"New: $18, Used: Not known",,,France,Other,Blister pack,"LEGO Store Grand Opening Exclusive Set, SO Ouest, France. Free with minimum purchase. Limited to 300 sets."
SUPERMAN-1,Superman,Miscellaneous,Promotional,LEGO brand stores,2013,,,31,0,,,,"New: Not known, Used: Not known",,,"Brick Built Figure, Dc Comics Super Heroes, In Store Build",Other,None (loose parts),"Available at a build-in-store event in LEGO brand stores, June 2013. View instructions"
SURREY-1,Surrey Exclusive Minifigure Pack,Miscellaneous,Promotional,LEGO brand store opening set,2013,,,,0,,,,"New: Not known, Used: Not known",,,Canada,Other,Blister pack,"LEGO Store Grand Opening Exclusive Set, Surrey, BC, Canada."
TORONTO-3,"Yorkdale, Toronto, Canada Exclusive Minifigure Pack",Miscellaneous,Promotional,LEGO brand store opening set,2013,,,16,3,,/minifigs/inset-TORONTO-3,$0.00,"New: $150, Used: Not known",,,"USA, Canada",Other,Blister pack,"LEGO Store Grand Opening Exclusive Set, Yorkdale Sopping Centre, Toronto, Canada. Free with minimum purchase. Limited to 400 sets. "
TRU03-1,Mini Jek-14 Stealth Fighter,Licensed,Star Wars,Original Content,2013,,,40,0,,,,"New: Not known, Used: Not known",,,"Microscale, Starfighter",Other,None (loose parts),"[US] In-store building event, Toys R Us, May 4th 2013.View instructions"
TRUCHIMA-1,Chima,Miscellaneous,Promotional,Toys R Us,2013,,,,0,,,,"New: Not known, Used: Not known",,,"In Store Build, Legends Of Chima, Toys R Us",Other,None (loose parts),[US] Toys R Us in-store build July 2013
TRUPCAR-1,Police Car,Miscellaneous,Promotional,Toys R Us,2013,,,,0,,,,"New: Not known, Used: Not known",,,"Police, Microscale",Other,None (loose parts),[US] Toys R Us in-store build June 2013
VIENNA-1,"Vienna, Austria Exclusive Minifigure Pack",Miscellaneous,Promotional,LEGO brand store opening set,2013,,,18,0,,,,"New: Not known, Used: Not known",,,"Space, Sports, Austria",Other,Blister pack,"LEGO Store Grand Opening Exclusive Set, Vienna, Austria, August 2013. Free with minimum purchase. Limited to 300 sets."
VIENNA-2,"Vienna, Austria Exclusive Minifigure Pack",Miscellaneous,Promotional,LEGO brand store opening set,2013,,,17,0,,,,"New: Not known, Used: Not known",,,"Sports, Austria",Other,Blister pack,"LEGO Store Grand Opening Exclusive Set, Donauzentrum, Vienna, Austria, November 2013. "
WATFORD-1,"Watford, UK Exclusive Minifigure Pack",Miscellaneous,Promotional,LEGO brand store opening set,2013,,,14,3,,/minifigs/inset-WATFORD-1,,"New: $79, Used: Not known",,,Skating,Other,Blister pack,"LEGO Store Grand Opening Exclusive Set, Watford, UK. Free with minimum purchase. Limited to 300 sets. "
WESTCHESTER-1,Westchester Exclusive Minifigure Pack,Miscellaneous,Promotional,LEGO brand store opening set,2013,,,,0,,,,"New: Not known, Used: Not known",,,USA,Other,Blister pack,"LEGO Store Grand Opening Exclusive Set, Westchester White Plains, NY."
WISHINGWELL-1,Wishing Well,Girls,Friends,Promotional,2013,,,28,0,,,,"New: Not known, Used: Not known",,,,Other,None (loose parts),[US] Toys R Us building event 23rd March 2013.
YODA-1,"Yoda minifig, NY I Heart Torso",Licensed,Star Wars,Promotional,2013,,,3,1,,/minifigs/inset-YODA-1,,"New: $2826, Used: Not known",,,"Yoda, USA, NYCC",Other,Other,"Given away at 2013 New York toy fair, and at Times Square Star Wars promotional event."
YODACHRON-1,Yoda Chronicles Promotional Set,Licensed,Star Wars,Original Content,2013,,,408,3,,/minifigs/inset-YODACHRON-1,,"New: $850, Used: $196",,,"Holocron Droid, Jedi Padawan, Yoda, Droid",Other,Box,Given away to journalists May 2013 to promote the premiere of The Yoda Chronicles and an event in New York on 23rd May.
4962-2,Baby Zoo (Re-release),Pre-school,Duplo,Zoo,2014,,,18,1,,/minifigs/inset-4962-2,,"New: $14, Used: $9",,,"Elephant, Giraffe, Lion",Normal,Box,Re-released version of 4962-1 
10241-1,Maersk Line Triple-E,Model making,Creator Expert,Maersk,2014,,,1518,0,/inventories/10241-1,,"£109.99, $149.99, 129.99€","New: $248, Used: $197",4.0,2,"D2c, Ship, Maersk",Normal,Box,
10242-1,MINI Cooper MK VII,Model making,Creator Expert,Vehicles,2014,37.5 x 35 x 9 cm (14.8 x 13.8 x 3.5 in),1.32Kg (2.91 lb),1077,0,/inventories/10242-1,,"£79.99, $99.99, 89.99€","New: $103, Used: $82",4.7,6,D2c,Normal,Box,
10243-1,Parisian Restaurant,Model making,Creator Expert,Modular Buildings,2014,,,2469,5,/inventories/10243-1,/minifigs/inset-10243-1,"£142.99, $159.99, 149.99€","New: $133, Used: $119",5.0,20,"D2c, Baseplate, Restaurant, Lamppost, Kitchen, Bedroom, Furniture, Turkey, Apartment, Furnace, Mouse, Moped",Normal,Box,Connects with 10182-1 10185-1 10190-1 10197-1 10232-1 
10244-1,Fairground Mixer,Model making,Creator Expert,Fairground,2014,57.8 x 37.4 x 8.3 cm (22.8 x 14.7 x 3.3 in),,1746,12,/inventories/10244-1,/minifigs/inset-10244-1,"£119.99, $149.99, 129.99€","New: $168, Used: $173",5.0,5,"D2c, Truck, Trailer, Fairground, Converts, Clown",Normal,Box,
10245-1,Santa's Workshop,Model making,Creator Expert,Winter Village,2014,48 x 28 x 6 cm (18.9 x 11 x 2.4 in),0.99Kg (2.18 lb),883,6,/inventories/10245-1,/minifigs/inset-10245-1,"£59.99, $69.99, 69.99€","New: $117, Used: $105",4.4,9,"D2c, House, Microscale, Car, Christmas, Spaceship, Sled, Deer, Fireplace, Workshop",Normal,Box,
10521-1,Baby Calf,Pre-school,Duplo,,2014,14.1 x 12.2 x 6.1 cm (5.6 x 4.8 x 2.4 in),0.11Kg (0.24 lb),9,1,/inventories/10521-1,/minifigs/inset-10521-1,"£5.99, $6.99, 4.89€","New: $6, Used: $6",,,"Farm, Cow",Normal,Box,Included in 66525-1 
10522-1,Farm Animals,Pre-school,Duplo,,2014,19.1 x 14.1 x 9.1 cm (7.5 x 5.6 x 3.6 in),0.2Kg (0.44 lb),12,0,/inventories/10522-1,,"£8.99, $9.99, 9.99€","New: $35, Used: $11",,,"Farm, Rabbit, Pig, Sheep, Goat",Normal,Box,Included in 66494-1 66525-1 
10524-1,Farm Tractor,Pre-school,Duplo,,2014,26.2 x 19.1 x 11.8 cm (10.3 x 7.5 x 4.6 in),0.54Kg (1.19 lb),29,1,/inventories/10524-1,/minifigs/inset-10524-1,"£16.99, $19.99, 19.99€","New: $21, Used: $15",4.0,1review,"Tractor, Farm",Normal,Box,
10525-1,Big Farm,Pre-school,Duplo,,2014,48 x 37.8 x 11.2 cm (18.9 x 14.9 x 4.4 in),1.86Kg (4.09 lb),121,2,/inventories/10525-1,/minifigs/inset-10525-1,"£54.99, $59.99, 59.99€","New: $64, Used: $44",,,"House, Tractor, Cat, Horse, Farm, Chicken, Cow, Stable",Normal,Box,Included in 66525-1 
10526-1,Peter Pan's Visit,Pre-school,Duplo,Jake and the Never Land Pirates,2014,35.4 x 19.1 x 9.1 cm (13.9 x 7.5 x 3.6 in),0.59Kg (1.3 lb),39,2,/inventories/10526-1,/minifigs/inset-10526-1,"£19.99, $29.99, 20.99€","New: $36, Used: $18",,,"Peter Pan, Boat, Cartoon, Crocodile, Pirates, Waterfall",Normal,Box,
